Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Max Wind,Min Wind,Dewpoint,Cloud,Max Temp,Min Temp,Precip,Humedad,Total Cosechado,Total Molido
Panuco-10-11,6.5,75.0,0.0,768.75,0.0,309.5,797.25,0.0,0.0,27.4,1.1,17.787499999999998,32.21180555555555,849.7999999999998,510.40000000000003,3.0,2081.0,0,0
Panuco-10-12,47.25,22.0,0.0,2502.25,0.0,435.75,543.0,0.0,0.0,20.5,1.1,16.902951388888887,40.727430555555564,798.8000000000002,460.9000000000001,4.0,2216.0,0,0
Panuco-11-01,0,0,0,0,0,0,0,0,0,21.6,0.4,18.97256944444445,61.53472222222222,773.7999999999997,491.1999999999999,22.0,2424.0,0,0
Panuco-11-02,0,0,0,0,0,0,0,0,0,26.6,0.7,15.054166666666665,56.30034722222223,701.3,418.8,4.500000000000001,2063.0,0,0
Panuco-11-03,0,0,0,0,0,0,0,0,0,30.2,0.4,22.11701388888889,50.927083333333336,950.5999999999999,563.5999999999999,9.3,2311.0,0,0
Panuco-11-04,213.25,54.0,476.5,9.25,765.0,687.75,3996.0,0.0,0.0,32.8,0.7,24.15920138888889,33.89409722222222,1062.6000000000001,661.5999999999998,10.33,2089.0,230074.66,116979.3
Panuco-11-05,0.0,1023.0,2698.25,402.75,1118.25,1146.25,6660.0,0.0,0.0,26.6,0.7,26.591666666666658,30.352430555555568,1095.7000000000003,736.8,12.270000000000001,2107.0,476594.63,245537.08
Panuco-11-06,0.0,495.0,1099.0,175.5,802.25,458.5,2664.0,0.0,0.0,33.1,0.7,26.71128472222222,38.557291666666664,994.5,724.9999999999999,229.07,2192.0,182041.26,91801.36
Panuco-11-07,0.0,935.75,1472.0,1416.25,1466.0,687.75,3996.0,0.0,0.0,22.3,0.4,28.483506944444454,48.055555555555564,983.9999999999999,724.1000000000003,196.59000000000003,2419.0,212238.14,123052.74
Panuco-11-08,0.0,749.25,966.0,832.0,998.25,458.5,2664.0,0.0,0.0,23.4,0.4,29.01562499999999,41.17187499999999,1035.6000000000004,748.2000000000003,80.44,2343.0,171383.14,88224.47
Panuco-11-09,0,0,0,0,0,0,0,0,0,20.5,1.1,25.740277777777777,28.118055555555557,1002.0,683.1,76.11,2188.0,0,0
Panuco-11-10,0,0,0,0,0,0,0,0,0,28.4,1.4,22.386284722222225,23.88020833333333,960.6000000000003,616.6000000000001,28.800000000000004,2196.0,0,0
Panuco-11-11,0,0,0,0,0,0,0,0,0,23.4,1.8,18.547222222222228,37.932291666666664,842.6,525.3,48.4,2085.0,0,0
Panuco-11-12,0,0,0,0,0,0,0,0,0,21.2,1.8,18.699652777777782,54.80902777777777,774.4000000000001,508.6999999999999,9.599999999999998,2349.0,0,0
Panuco-12-01,0,0,0,0,0,0,0,0,0,23.8,0.4,18.293402777777775,55.548611111111136,784.4999999999999,511.1999999999999,30.9,2312.0,0,0
Panuco-12-02,0.0,0.0,2.0,0.0,0.0,2108.75,0.0,0.0,0.0,35.3,1.1,19.267881944444444,56.30034722222222,760.7,491.4000000000001,51.699999999999996,2296.0,32779.16,16389.58
Panuco-12-03,235.5,0.0,437.0,325.25,703.0,8435.0,0.0,0.0,0.0,37.4,0.4,22.401562499999997,40.89756944444444,941.9,600.2,10.799999999999999,2274.0,311433.34,155691.58
Panuco-12-04,41.75,0.0,111.5,78.0,171.0,2108.75,0.0,0.0,0.0,25.9,1.1,23.408506944444444,29.71527777777777,997.3999999999999,665.7,44.800000000000004,2028.0,95277.88,47332.94
Panuco-12-05,0,0,0,0,0,0,0,0,0,25.6,0.4,26.706944444444446,32.414930555555564,1039.0000000000002,734.0,142.43,2168.0,0,0
Panuco-12-06,0,0,0,0,0,0,0,0,0,26.3,1.1,27.176215277777775,40.85243055555556,1016.4,735.4999999999999,116.85999999999999,2157.0,0,0
Panuco-12-07,0,0,0,0,0,0,0,0,0,23.4,0.4,28.060590277777777,50.38368055555555,998.1000000000001,735.8,151.71999999999994,2345.0,0,0
Panuco-12-08,0,0,0,0,0,0,0,0,0,24.1,0.7,28.683680555555554,54.23437500000001,1016.0,736.5,142.01999999999998,2384.0,0,0
Panuco-12-09,0,0,0,0,0,0,0,0,0,22.0,0.7,26.790625000000002,50.397569444444436,958.6,689.1,138.43000000000004,2324.0,0,0
Panuco-12-10,0,0,0,0,0,0,0,0,0,19.1,0.7,25.40069444444445,38.69444444444444,975.4999999999999,661.8000000000002,14.899999999999999,2347.0,0,0
Panuco-12-11,0,0,0,0,0,0,0,0,0,24.5,0.7,21.785069444444435,57.75868055555555,803.1,565.2000000000002,47.4,2402.0,0,0
Panuco-12-12,0,0,0,0,0,0,0,0,0,30.7,0.7,18.904687499999998,49.32465277777778,825.1,553.2,3.7,2251.0,0,0
Panuco-13-01,0,0,0,0,0,0,0,0,0,26.3,0.7,15.919444444444446,54.62847222222223,766.3000000000001,486.19999999999993,15.4,2169.0,0,0
Panuco-13-02,0,0,0,0,0,0,0,0,0,28.4,0.4,19.018229166666668,46.00173611111112,796.9,519.0,6.7,2081.0,0,0
Panuco-13-03,142.5,27.5,54.5,85.25,0.0,5375.0,0.0,0.0,0.0,36.7,0.7,17.8875,33.071180555555564,919.0,551.3999999999999,10.8,1990.0,134960.15,67122.58
Panuco-13-04,147.5,0.0,513.25,206.75,370.0,9013.75,0.0,0.0,0.0,25.9,0.0,22.382812500000004,35.49305555555555,965.6999999999999,625.0,16.8,2066.0,320293.84,159254.42
Panuco-13-05,15.5,0.0,1481.75,188.0,838.75,8435.0,0.0,0.0,0.0,25.9,0.7,25.766666666666676,46.626736111111114,1005.4000000000001,717.8000000000001,82.0,2174.0,414102.52,205383.76
Panuco-13-06,12.25,0.0,1859.03,113.25,1891.0,8435.0,0.0,0.0,0.0,25.6,0.4,27.37048611111111,42.43055555555556,1022.9,736.0999999999999,110.81000000000002,2183.0,412337.74,206535.25
Panuco-13-07,0,0,0,0,0,0,0,0,0,25.0,0.7,28.39861111111111,50.06076388888889,1021.4000000000002,733.6999999999999,159.88000000000002,2315.0,0,0
Panuco-13-08,0.0,0.0,2581.25,2079.75,2417.5,8435.0,0.0,0.0,0.0,25.6,0.7,28.047222222222217,46.993055555555564,1021.4999999999999,728.9000000000001,213.21,2342.0,388179.04,193628.2
Panuco-13-09,0.0,0.0,1987.0,3428.5,2020.5,10800.25,0.0,0.0,0.0,20.2,1.1,27.492361111111112,70.23090277777779,906.9,690.1999999999999,347.83,2437.0,417158.92,213037.26
Panuco-13-10,31.5,668.75,431.25,1391.25,27.0,2248.0,0.0,0.0,0.0,21.2,0.4,25.963020833333335,48.769097222222236,930.8,661.3000000000001,160.47,2445.0,70910.7,35064.1
Panuco-13-11,0,0,0,0,0,0,0,0,0,21.2,0.4,18.86666666666667,59.36631944444446,756.0000000000001,514.1,86.52000000000001,2301.0,0,0
Panuco-13-12,0,0,0,0,0,0,0,0,0,23.0,1.4,16.92170138888889,65.51909722222221,714.9999999999999,461.1,90.4,2360.0,0,0
Panuco-14-01,296.5,0.0,2755.25,3457.5,1832.25,0,0,0,0,22.7,0.7,13.918576388888887,36.829861111111114,718.4999999999999,398.69999999999993,23.8,2156.0,0,0
Panuco-14-02,371.25,0.0,0.0,168.0,0.0,0,0,0,0,29.3,0.4,17.70798611111111,49.291666666666664,740.9999999999999,454.40000000000003,13.1,2148.0,0,0
Panuco-14-03,470.76,0.0,145.25,165.5,0.0,0,0,0,0,30.2,1.1,21.145486111111108,49.666666666666664,890.6000000000003,564.4,26.0,2261.0,577907.82,287861.74
Panuco-14-04,124.25,46.0,111.5,282.75,0.0,8062.5,0.0,0.0,0.0,29.9,0.7,22.22638888888889,31.569444444444454,991.5,646.0,4.5,1990.0,349643.7,174187.38
Panuco-14-05,152.0,246.75,743.5,173.5,0.0,8062.5,0.0,0.0,0.0,25.9,1.8,25.106770833333332,43.69097222222222,985.8000000000003,697.4000000000001,61.330000000000005,2164.0,289081.04,141875.52
