Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Max Wind,Min Wind,Dewpoint,Cloud,Max Temp,Min Temp,Precip,Humedad,Total Cosechado,Total Molido
Huixtla-10-11,0,0,0,0,0,0,0,0,0,15.5,0.4,22.848958333333332,18.510416666666668,903.7,628.4999999999999,45.8,2091.0,0,0
Huixtla-10-12,0,0,0,0,0,0,0,0,0,16.9,0.4,21.00034722222222,7.673611111111112,921.5,614.6,1.0,1990.0,0,0
Huixtla-11-01,0,0,0,0,0,0,0,0,0,16.4,0.4,22.006770833333324,8.215277777777777,944.6000000000004,645.4999999999999,0.0,1968.0,0,0
Huixtla-11-02,0,0,0,0,0,0,0,0,0,16.9,0.7,20.377083333333335,12.706597222222221,869.0999999999999,601.4999999999999,0.0,1757.0,0,0
Huixtla-11-03,0,0,0,0,0,0,0,0,0,16.2,0.4,23.415625000000002,22.65104166666667,963.9000000000001,678.1000000000001,3.12,1998.0,0,0
Huixtla-11-04,286.5,936.09,2117.48,750,0,36973.53,16039.46,0,0,18.8,0.4,25.483506944444446,30.694444444444446,949.9,685.4000000000001,37.92,2113.0,301931.92,150965.96
Huixtla-11-05,158.8,3130.05,2954.95,1535.9,0,61622.55,30672.5,0,0,17.6,0.4,27.423090277777778,39.20833333333333,998.4000000000001,742.4000000000001,191.60000000000002,2149.0,486827.86,243413.93
Huixtla-11-06,157.6,1246.3,1246.35,1013.37,0,36973.53,18560.19,0,0,19.2,0.4,26.045659722222226,56.572916666666664,904.0999999999999,692.6000000000001,394.65,2155.0,291352.62,145676.31
Huixtla-11-07,0,0,0,0,0,0,0,0,0,15.1,0.7,26.91996527777778,55.75868055555554,936.6,680.1999999999999,397.1500000000001,2325.0,0,0
Huixtla-11-08,352.05,1918.78,1449.28,2610.27,0,36973.53,18647.99,0,0,18.4,0.4,26.99548611111111,50.869791666666664,945.3999999999997,685.4000000000001,496.69,2335.0,129228.24,64614.12
Huixtla-11-09,367.6,1071.76,39.6,2353.68,0,49298.04,25098.12,0,0,18.0,0.4,25.741493055555555,51.91319444444445,912.9000000000001,660.6,422.5899999999999,2262.0,172304.32,86152.16
Huixtla-11-10,844.92,5753.14,2386.92,10016.8,0,74291.04,31172.78,0,0,25.9,0.4,25.772743055555562,53.772569444444436,907.5,657.9999999999998,521.66,2377.0,172304.32,86152.16
Huixtla-11-11,0,286.25,8.75,291.35,0,80755.88,28957.98,0,0,16.6,1.1,23.43263888888889,18.500000000000004,919.9999999999999,634.6000000000001,18.3,2077.0,129228.24,64614.12
Huixtla-11-12,0,0,0,0,0,0,0,0,0,14.4,0.4,22.636979166666666,9.678819444444446,960.2,654.0999999999999,0.1,1977.0,0,0
Huixtla-12-01,0,0,0,0,0,43770.52,10119.2,0,0,15.5,0.4,22.23211805555556,12.005208333333334,960.3000000000001,653.3000000000002,0.1,1936.0,0,0
Huixtla-12-02,204.65,89.8,0,12.35,0,50148.7,11229.4,0,0,17.3,0.4,21.78368055555556,15.069444444444438,910.5000000000001,634.8000000000001,2.8000000000000003,1828.0,201665,100832.5
Huixtla-12-03,549.5,0,607.65,125.65,0,56350,11490,0,0,19.1,1.1,23.498611111111114,15.543402777777777,992.7999999999998,693.9000000000001,9.1,1890.0,361297.8,180648.9
Huixtla-12-04,97,0,334,9,0,14187.5,4145.15,0,0,18.4,0.4,24.014756944444446,15.973958333333336,980.6,705.1999999999999,12.52,1858.0,106770.2,53385.1
Huixtla-12-05,0,0,0,0,0,0,0,0,0,15.0,0.4,27.331597222222225,47.333333333333336,972.4,740.3,353.3400000000001,2168.0,0,0
