Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Max Wind,Min Wind,Dewpoint,Cloud,Max Temp,Min Temp,Precip,Humedad,Total Cosechado,Total Molido
Cristobal-10-11,0,0,0,0,0,0,0,0,0,42.5,0.0,22.240625000000005,37.11111111111111,831.6,570.9000000000001,32.89,2420.0,0,0
Cristobal-10-12,0.0,507.8,214.89,0.0,0.0,18470.0,29324.0,0.0,0.0,32.4,0.7,20.79340277777778,48.414930555555564,782.3,513.0999999999998,27.9,2575.0,0,0
Cristobal-11-01,0.0,228.82,0.0,0.0,0.0,13127.1,3788.98,0.0,0.0,26.3,1.1,22.98767361111111,59.26909722222222,820.9999999999999,563.9999999999999,81.63000000000001,2667.0,0,0
Cristobal-11-02,0,0,0,0,0,0,0,0,0,32.8,0.7,19.935243055555553,48.94270833333335,770.0,500.29999999999995,11.299999999999997,2302.0,0,0
Cristobal-11-03,0,0,0,0,0,0,0,0,0,26.3,0.4,22.980208333333334,35.48437500000001,974.0,609.0999999999999,32.87,2294.0,0,0
Cristobal-11-04,1271.4,515.28,296.31,200.75,0.0,19869.0,50597.0,0.0,0.0,34.2,0.0,25.222048611111116,20.432291666666668,1100.3,704.5999999999999,19.42,2034.0,315880.27,154245.43
Cristobal-11-05,1487.38,790.11,3640.26,762.2,0.0,33115.0,98718.0,0.0,0.0,32.4,0.4,25.865798611111114,22.112847222222218,1145.6000000000001,761.0999999999999,25.1,1920.0,938481.88,454897.28
Cristobal-11-06,1343.29,841.53,6402.83,2613.69,0.0,26492.0,80380.0,0.0,0.0,20.9,0.4,27.038368055555562,45.75347222222222,966.6,699.9999999999999,192.11000000000004,2324.0,781435.13,327776.24
Cristobal-11-07,0.0,664.69,4493.4,1288.16,0.0,19869.0,60285.0,0.0,0.0,18.0,0.4,28.623958333333345,68.63715277777777,944.5000000000002,693.9,456.8500000000001,2615.0,612016.47,291990.05
Cristobal-11-08,0.0,4391.76,8300.68,2791.55,0.0,26492.0,80380.0,0.0,0.0,16.2,0.4,28.84878472222222,52.223958333333336,976.8000000000001,702.5,325.0200000000001,2543.0,281589.64,131734.59
Cristobal-11-09,0.0,5999.22,2395.35,4297.35,0.0,26492.0,80639.0,0.0,0.0,19.4,0.7,26.862847222222218,53.98263888888888,914.4,660.1999999999999,285.24,2500.0,0,0
Cristobal-11-10,0.0,20136.13,7495.83,20287.99,0.0,20125.0,64210.0,0.0,0.0,24.4,0.7,25.109375000000004,45.73090277777778,875.3999999999999,623.3000000000001,142.97999999999996,2561.0,0,0
Cristobal-11-11,0.0,844.2,1715.0,2794.91,0.0,32114.08,13012.27,0.0,0.0,35.6,0.7,23.033506944444444,44.71875,812.3999999999997,568.0,84.28999999999999,2497.0,0,0
Cristobal-11-12,0.0,220.11,96.46,834.46,0.0,33987.4,11294.96,0.0,0.0,22.3,0.7,23.36041666666667,61.50173611111112,794.0,557.9000000000001,41.00000000000001,2696.0,0,0
Cristobal-12-01,47.52,13.46,0.0,0.0,0.0,18819.8,41577.65,0.0,0.0,29.5,0.4,22.903645833333332,60.498263888888886,795.7999999999998,560.8000000000001,127.32,2664.0,11.3,0.0
Cristobal-12-02,314.1,132.11,0.0,1.35,0.0,15055.84,33262.12,0.0,0.0,25.6,0.4,22.24392361111111,50.291666666666664,809.3999999999999,551.3000000000001,24.4,2408.0,3141.0,0.0
Cristobal-12-03,693.54,287.29,74.62,45.66,0.0,15055.84,35540.88,0.0,0.0,37.8,1.1,24.082812500000003,32.451388888888886,963.3000000000001,629.0999999999999,11.999999999999998,2336.0,689892.66,350250.93
Cristobal-12-04,212.72,252.73,37.36,3.12,0.0,3763.96,9454.91,0.0,0.0,23.8,0.7,22.997222222222216,23.274305555555557,1015.3,657.5,56.800000000000004,1973.0,167744.16,84822.08
Cristobal-12-05,0,0,0,0,0,0,0,0,0,23.8,0.7,26.73888888888889,34.520833333333336,1054.6,731.9,55.71,2153.0,0,0
Cristobal-12-06,1088.68,648.2,1661.98,926.06,0.0,16080.66,8583.74,0.0,0.0,17.2,0.7,27.711284722222228,58.83159722222222,976.2999999999998,710.4000000000002,369.46999999999997,2311.0,241953.86,113065.71
Cristobal-12-07,31.98,2343.87,3307.39,2427.15,0.0,32161.32,17452.58,0.0,0.0,15.8,1.4,28.078645833333344,65.89236111111111,943.4000000000003,688.7,390.76,2562.0,401630.16,195377.03
Cristobal-12-08,24.41,14469.42,8909.02,8131.6,0.0,48241.98,26616.53,0.0,0.0,32.6,1.1,28.8796875,60.932291666666664,955.8,699.0,437.81,2613.0,255004.08,119711.76
Cristobal-12-09,0.0,6531.52,1381.3,3328.66,0.0,32161.32,18060.28,0.0,0.0,18.4,0.4,27.477604166666676,57.48263888888891,905.5999999999999,664.0,364.54,2558.0,0,0
Cristobal-12-10,0.0,1399.63,1458.2,6020.58,0.0,226.85,7224.88,0.0,0.0,19.1,0.0,26.73645833333333,51.00347222222222,903.9000000000001,659.6,263.1000000000001,2602.0,0,0
Cristobal-12-11,0.0,450.22,175.3,342.2,0.0,1084.31,20138.9,0.0,0.0,18.4,0.7,23.220486111111104,55.866319444444436,791.6,572.3,81.08,2547.0,0,0
Cristobal-12-12,0.0,14.16,0.0,36.39,0.0,3295.7,41147.99,0.0,0.0,39.6,1.4,23.821701388888894,41.73784722222222,853.5999999999998,586.5000000000001,15.999999999999996,2591.0,0,0
Cristobal-13-01,40.25,0.0,5.46,6.59,0.0,710.72,56210.44,0.0,0.0,35.6,0.7,22.722395833333337,71.27256944444444,792.9999999999998,572.8000000000001,25.599999999999998,2613.0,0,0
Cristobal-13-02,19.76,0.0,20.81,17.18,0.0,710.72,93049.45,0.0,0.0,26.3,0.7,21.247569444444448,37.486111111111114,823.8000000000001,538.9000000000001,57.11,2214.0,177.5,0.0
Cristobal-13-03,112.53,0.0,4.25,8.69,0.0,888.4,131661.4,0.0,0.0,29.9,0.4,21.488541666666666,39.166666666666664,922.6999999999998,575.4000000000001,23.4,2266.0,591233.79,297289.1
Cristobal-13-04,1371.8,918.83,1608.77,639.71,0.0,11469.56,54697.01,0.0,0.0,37.8,0.4,23.839756944444446,28.793402777777775,1028.6999999999998,664.7999999999998,18.83,2031.0,780469.6,401135.8
Cristobal-13-05,880.4,1793.69,5351.68,4266.89,0.0,15055.84,44784.24,0.0,0.0,27.7,1.1,26.065625,43.27777777777777,1051.3000000000002,732.6,123.1,2110.0,801570.19,415523.7
Cristobal-13-06,0.0,2898.54,6081.48,5890.83,0.0,15055.84,56132.46,0.0,0.0,19.4,0.4,27.275347222222226,54.060763888888886,962.8999999999997,696.5999999999999,345.49000000000007,2304.0,823478.48,423615.41
Cristobal-13-07,0.0,3136.32,6781.94,5017.66,81.36,15055.84,67480.68,0.0,0.0,16.9,0.7,27.94809027777778,58.09201388888889,985.0,693.0,283.02,2428.0,824236.0,427209.35
Cristobal-13-08,0.0,1135.94,3043.46,1778.91,11.35,15055.84,67480.68,0.0,0.0,19.4,0.7,27.927430555555556,60.22222222222222,958.8000000000002,687.9000000000001,294.13000000000005,2504.0,793474.55,395353.16
Cristobal-13-09,0.0,7442.71,4776.95,10111.25,0.0,15055.84,67480.68,0.0,0.0,17.6,0.7,28.321875000000002,72.76736111111113,905.3000000000001,685.6999999999998,447.62,2603.0,457083.96,227205.6
Cristobal-13-10,0.0,0.0,1612.72,7646.44,0.0,177.68,34174.42,0.0,0.0,22.7,1.1,27.465277777777782,59.79166666666665,913.6000000000001,674.0000000000001,198.76000000000002,2635.0,0,0
Cristobal-13-11,0.0,0.0,4817.5,6306.32,0.0,710.72,56210.44,0.0,0.0,26.3,0.4,23.61267361111111,68.74652777777779,765.1000000000003,586.8,229.31999999999994,2623.0,0,0
Cristobal-13-12,0.0,0.0,270.42,1052.13,0.0,888.4,70263.05,0.0,0.0,28.1,0.7,23.468402777777783,68.40277777777779,792.7999999999998,577.1,57.099999999999994,2681.0,0,0
