Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Max Wind,Min Wind,Dewpoint,Cloud,Max Temp,Min Temp,Precip,Humedad,Total Cosechado,Total Molido
Puga-10-11,0,0,0,0,0,0,0,0,0,16.9,0.0,14.68125,11.322916666666666,845.1999999999999,423.6,0.0,1900.0,0,0
Puga-10-12,85.5,280.25,587,734,228,502,2204,0,0,14.0,0.4,13.49652777777778,10.472222222222223,844.6,382.1000000000001,0.3,1930.0,0,0
Puga-11-01,0,0,0,0,0,0,0,0,0,15.5,0.0,12.33715277777778,16.710069444444446,844.6000000000001,372.69999999999993,2.3000000000000003,1798.0,0,0
Puga-11-02,0,0,0,0,0,0,0,0,0,15.5,0.4,10.62048611111111,13.930555555555552,785.5000000000002,323.69999999999993,4.3999999999999995,1575.0,0,0
Puga-11-03,0,0,0,0,0,0,0,0,0,16.6,0.7,11.855902777777779,17.583333333333336,944.8000000000001,396.20000000000005,0.1,1625.0,0,0
Puga-11-04,377.12,540.15,1257.42,377.72,249.5,7650,8162,0,0,18.0,0.4,14.022569444444448,13.845486111111112,956.4000000000001,412.59999999999997,0.0,1704.0,369055.11,180698.2
Puga-11-05,145.85,812.91,3190.9,779.25,1128.57,10200,10904,0,0,17.3,0.7,18.107118055555556,16.79340277777778,1020.5,512.9,3.8,1806.0,468050.31,232730.02
Puga-11-06,63.5,163.4,3971.94,278.86,1013.65,10200,11999,0,0,19.1,0.4,23.307638888888892,45.567708333333336,927.3,609.5000000000001,142.60999999999999,2124.0,408395.28,203723
Puga-11-07,77.78,117.78,2527.94,263.78,1312.14,7730,11062.83,0,0,13.3,0.4,26.917881944444442,88.7986111111111,916.3999999999999,643.6,644.87,2594.0,296558.78,147913.16
Puga-11-08,0,0,0,0,0,0,0,0,0,12.6,0.0,27.605034722222218,92.36284722222223,916.5000000000003,650.6,632.1599999999999,2676.0,0,0
Puga-11-09,25.17,308.92,1523.51,100.75,678.75,2630,4430.09,0,0,12.6,0.0,26.149826388888894,68.05902777777779,913.6999999999998,624.9999999999999,378.51,2494.0,30529,14998.99
Puga-11-10,911.06,2195.28,40,6998.47,0,940,6388.18,0,0,12.2,0.7,25.351562499999996,54.28472222222221,930.4,619.1,79.08999999999999,2460.0,0,0
