Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Max Wind,Min Wind,Dewpoint,Cloud,Max Temp,Min Temp,Precip,Humedad,Total Cosechado,Total Molido
La Margarita-10-11,0.0,329.58,0.0,764.76,0.0,636.59,16196.31,0.0,0.0,27.0,0.4,20.821527777777774,28.171875,815.9000000000001,558.2,23.5,2328.0,0,0
La Margarita-10-12,0.0,110.74,0.0,351.24,0.0,3190.68,16196.31,0.0,0.0,21.2,0.4,19.186805555555555,39.08333333333332,767.4000000000001,501.19999999999993,10.3,2485.0,0,0
La Margarita-11-01,0,0,0,0,0,0,0,0,0,19.9,0.4,21.919618055555556,53.25173611111112,802.6999999999999,552.5,28.200000000000003,2587.0,0,0
La Margarita-11-02,0,0,0,0,0,0,0,0,0,25.1,0.7,19.13784722222222,38.00347222222223,750.0000000000002,490.69999999999993,5.85,2240.0,0,0
La Margarita-11-03,0,0,0,0,0,0,0,0,0,20.7,0.4,21.898784722222228,23.751736111111114,965.9,610.3000000000001,10.3,2178.0,0,0
La Margarita-11-04,8.12,74.36,273.7,44.83,78.28,5558.34,19716.15,0.0,0.0,24.8,0.7,23.886284722222225,15.381944444444441,1097.6999999999998,711.1999999999999,16.31,1882.0,175621.28,90888.5
La Margarita-11-05,9.5,85.72,449.4,156.23,267.67,9263.9,32860.25,0.0,0.0,26.3,0.7,24.72395833333334,21.710069444444443,1111.2,763.7,26.800000000000004,1844.0,351693.43,180162.2
La Margarita-11-06,0.0,43.55,349.19,99.03,390.42,7411.12,26295.2,0.0,0.0,16.9,0.0,26.1953125,48.255208333333336,942.4999999999999,680.0999999999999,250.17,2325.0,267609.08,137211.04
La Margarita-11-07,0.0,18.63,343.83,159.51,282.81,9263.9,32875.25,0.0,0.0,15.1,0.4,27.509374999999995,69.95138888888889,908.0,682.2,626.52,2570.0,343438.48,171635.91
La Margarita-11-08,0,0,0,0,0,0,0,0,0,15.8,0.4,27.893229166666668,48.796875,957.0000000000001,693.0000000000001,353.1,2495.0,0,0
La Margarita-11-09,0,0,0,0,0,0,0,0,0,13.3,0.7,25.40659722222222,47.75347222222221,861.0999999999999,634.2,247.35999999999996,2395.0,0,0
La Margarita-11-10,0,0,0,0,0,0,0,0,0,13.3,0.4,24.324826388888894,39.84548611111112,857.6000000000003,616.4,113.57000000000001,2546.0,0,0
La Margarita-11-11,0,0,0,0,0,0,0,0,0,21.1,0.0,22.284201388888885,36.85416666666668,791.5,562.8,88.87,2462.0,0,0
La Margarita-11-12,0,0,0,0,0,0,0,0,0,14.4,0.7,21.962152777777778,47.38368055555555,777.1,541.1999999999999,48.17000000000001,2595.0,0,0
La Margarita-12-01,353.54,69.67,56.5,143.5,820.37,15345.21,18369.92,78.0,88.0,20.2,0.4,21.954340277777774,52.33506944444446,775.0999999999999,547.2,129.21,2585.0,0,0
La Margarita-12-02,190.43,29.71,92.5,136.1,98.44,15167.79,18913.45,78.0,88.0,18.0,0.4,21.469444444444445,40.47569444444445,784.4999999999998,535.8000000000001,48.660000000000004,2358.0,243945.06,121517.03
La Margarita-12-03,71.26,0.0,176.5,163.5,44.2,11281.21,14328.11,58.5,66.0,25.9,0.7,23.057118055555563,25.177083333333332,929.2999999999998,622.8,14.2,2246.0,259728.24,129278.34
