Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Max Wind,Min Wind,Dewpoint,Cloud,Max Temp,Min Temp,Precip,Humedad,Total Cosechado,Total Molido
Modelo-10-11,0,0,0,0,0,0,0,0,0,58.1,0.7,22.218576388888888,21.609375,797.2,630.5000000000001,9.94,2270.0,0,0
Modelo-10-12,24.75,130.5,282.75,1557.25,54.25,56982.5,23292.0,0.0,0.0,48.4,2.2,21.075347222222216,37.80555555555555,742.4999999999999,580.5,7.5,2421.0,0,0
Modelo-11-01,40.0,168.75,669.75,1251.5,161.75,30114.75,4613.5,0.0,0.0,41.3,0.7,22.926215277777775,47.829861111111114,751.7000000000002,614.3000000000001,21.689999999999998,2560.0,0,0
Modelo-11-02,0,0,0,0,0,0,0,0,0,49.7,1.4,20.06458333333334,37.43576388888889,693.4999999999999,536.0,0.30000000000000004,2300.0,0,0
Modelo-11-03,0,0,0,0,0,0,0,0,0,52.7,0.7,23.801215277777782,24.031250000000004,852.3999999999997,641.8999999999999,19.199999999999996,2408.0,0,0
Modelo-11-04,133.75,61.25,78.0,190.25,371.75,43147.0,17469.0,0.0,0.0,47.7,1.1,26.553472222222226,14.376736111111112,940.0000000000001,725.3000000000001,8.370000000000001,2298.0,225811.09,114120.29
Modelo-11-05,148.75,338.25,595.4,620.5,2074.0,72755.75,29115.0,0.0,0.0,45.5,0.7,27.93663194444444,18.880208333333336,974.8999999999999,783.3999999999999,10.3,2312.0,471763.1,243922.92
Modelo-11-06,77.75,815.0,841.5,889.5,2143.75,61463.25,23292.0,0.0,0.0,24.8,0.4,27.285069444444442,38.40798611111111,900.9000000000001,747.8000000000001,172.95,2314.0,334943.07,148583.42
Modelo-11-07,93.25,1372.25,1279.75,1724.25,2939.25,81311.5,29115.0,0.0,0.0,23.8,1.4,27.99600694444445,59.543402777777764,886.0999999999999,761.5000000000001,464.66000000000014,2429.0,469952.04,236305.52
Modelo-11-08,17.5,1902.25,2103.5,2224.0,3957.5,74450.0,23292.0,0.0,0.0,27.7,1.1,28.364930555555556,43.97222222222222,922.4,774.6999999999998,262.1000000000001,2368.0,413803.72,200363.86
Modelo-11-09,0.0,3159.75,3577.75,4466.75,5332.75,77949.5,27877.5,0.0,0.0,35.6,0.4,26.65416666666667,43.420138888888886,872.2000000000002,730.5,274.37,2298.0,0,0
Modelo-11-10,337.25,1910.0,1116.5,4073.0,1337.5,104076.0,40620.75,0.0,0.0,40.4,0.7,24.909722222222225,27.614583333333332,847.1999999999998,701.8,41.39000000000001,2319.0,0,0
Modelo-11-11,60.25,648.75,475.25,946.5,143.0,41393.5,9227.0,0.0,0.0,56.6,1.8,22.91805555555555,34.838541666666664,771.8,635.7,78.90999999999997,2326.0,0,0
Modelo-11-12,109.25,229.75,280.5,1564.5,1057.0,56147.25,9227.0,0.0,0.0,37.4,0.7,23.159722222222218,44.26909722222221,746.4,616.9999999999999,70.30000000000001,2521.0,0,0
Modelo-12-01,135.5,308.5,107.75,1117.75,448.25,74332.25,22222.5,0.0,0.0,41.6,0.7,22.70989583333333,44.81249999999999,742.1999999999999,611.8000000000001,77.03999999999998,2509.0,0,0
Modelo-12-02,210.75,75.75,117.5,641.0,420.5,59691.0,23357.75,0.0,0.0,40.9,0.7,21.988368055555558,35.34548611111112,736.2,595.6999999999998,17.98,2332.0,0,0
Modelo-12-03,105.5,88.0,168.25,523.0,1057.5,60162.75,25495.0,0.0,0.0,47.7,0.4,24.352951388888894,21.99479166666667,860.5000000000001,673.9000000000001,7.4,2394.0,316302.45,153789.23
Modelo-12-04,28.25,36.0,27.25,80.0,439.25,15107.75,6373.75,0.0,0.0,34.0,1.1,24.50503472222222,17.831597222222225,885.1999999999999,701.1,33.35,2180.0,84293.93,42087.46
Modelo-12-05,0,0,0,0,0,0,0,0,0,32.4,1.4,27.777777777777782,25.449652777777782,940.0,767.8,37.69,2356.0,0,0
