Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Max Wind,Min Wind,Dewpoint,Cloud,Max Temp,Min Temp,Precip,Humedad,Total Cosechado,Total Molido
Lopez Mateos-10-11,0,0,0,0,0,0,0,0,0,24.5,0.0,20.8375,32.725694444444436,803.7,540.2,32.43,2379.0,0,0
Lopez Mateos-10-12,0,0,0,0,0,0,0,0,0,17.2,0.4,19.152256944444446,44.164930555555564,757.7,483.09999999999997,6.3,2547.0,0,0
Lopez Mateos-11-01,0,0,0,0,0,0,0,0,0,16.2,0.4,21.855729166666666,59.37152777777777,800.8000000000001,534.8,62.809999999999995,2637.0,0,0
Lopez Mateos-11-02,0,0,0,0,0,0,0,0,0,19.1,0.0,19.284722222222225,45.664930555555564,756.0,481.7,12.9,2298.0,0,0
Lopez Mateos-11-03,0,0,0,0,0,0,0,0,0,14.5,0.4,21.716493055555556,25.463541666666657,959.0000000000002,581.5000000000001,19.61,2213.0,0,0
Lopez Mateos-11-04,0,115.35,0,0,0,0,0,0,0,21.6,0.4,23.29670138888889,17.038194444444446,1095.3999999999999,685.6999999999999,24.5,1884.0,108484.18,52386.2
Lopez Mateos-11-05,0,3360.35,0,4299.1,0,0,0,0,0,23.0,1.1,23.933854166666666,24.015624999999996,1140.8999999999999,747.3,29.6,1778.0,470262.59,226673.3
Lopez Mateos-11-06,0,2045.45,0,4404.46,0,0,0,0,0,17.3,1.1,25.70069444444444,48.06423611111111,958.0000000000001,671.0,283.12,2263.0,320538.05,94528.62
Lopez Mateos-11-07,0,710.7,0,1049.3,0,0,0,0,0,14.8,0.0,27.097569444444446,69.21180555555556,912.6999999999999,673.6999999999998,658.4799999999999,2553.0,497700.69,237942.72
Lopez Mateos-11-08,0,0,0,0,0,0,0,0,0,14.2,0.4,27.309722222222224,51.25520833333334,966.4999999999997,684.0,429.09999999999997,2433.0,0,0
Lopez Mateos-11-09,0,0,0,0,0,0,0,0,0,14.4,0.4,25.41215277777778,51.57812499999999,898.4,647.2,258.34000000000003,2388.0,0,0
Lopez Mateos-11-10,0,0,0,0,0,0,0,0,0,13.7,0.4,23.490451388888882,43.46701388888889,845.5999999999999,602.1,118.70000000000002,2484.0,0,0
Lopez Mateos-11-11,0,0,0,0,0,0,0,0,0,18.1,0.4,21.939062499999995,44.161458333333336,790.3000000000001,549.6,102.81000000000002,2467.0,0,0
Lopez Mateos-11-12,0,0,0,0,0,0,0,0,0,13.3,0.7,21.850173611111106,50.73958333333334,776.6,528.4,66.1,2635.0,0,0
Lopez Mateos-12-01,0,0,0,0,0,0,0,0,0,15.1,0.7,22.00260416666666,56.52256944444446,771.7,534.7,128.70000000000002,2647.0,0,0
Lopez Mateos-12-02,0,0,150,250,0,0,0,0,0,13.4,0.4,21.444444444444446,47.10590277777779,775.5000000000001,525.1999999999999,66.04,2399.0,221386.34,109500.77
Lopez Mateos-12-03,0,0,0,440.55,0,0,0,0,0,27.0,0.7,23.050868055555558,29.85763888888889,929.8999999999999,607.2,23.600000000000005,2285.0,135404.12,67412.76
Lopez Mateos-12-04,0,0,0,0,0,0,0,0,0,17.5,0.7,21.66510416666667,21.84895833333333,987.6999999999997,631.2000000000002,81.67,1884.0,112587.78,62439.46
Lopez Mateos-12-05,0,0,0,0,0,0,0,0,0,15.1,0.4,25.02447916666667,32.538194444444436,1034.6999999999998,697.6,128.21,2042.0,0,0
Lopez Mateos-12-06,0,482.7,0,0,0,23479.15,20848.6,0,0,13.7,0.7,26.273611111111112,57.020833333333336,964.4000000000002,671.4999999999999,521.02,2251.0,119279.59,57656.42
Lopez Mateos-12-07,0,3045.65,0,0,0,70437.45,83792.7,0,0,14.8,1.4,26.35138888888888,59.68749999999999,928.2999999999998,663.1999999999998,360.30999999999995,2470.0,337605.19,161824.73
Lopez Mateos-12-08,0,759.5,0,1743.1,0,46958.3,55861.8,0,0,27.0,0.7,27.629513888888884,65.140625,935.3000000000003,675.8000000000002,678.2,2558.0,223426.91,107928.42
Lopez Mateos-12-09,0,0,0,0,0,0,0,0,0,13.3,1.1,25.80260416666667,55.62152777777778,886.1,641.3000000000001,371.95000000000005,2445.0,0,0
Lopez Mateos-12-10,0,0,0,0,0,0,0,0,0,13.3,0.4,24.926562500000003,50.89236111111112,888.0999999999998,636.6,299.52000000000004,2473.0,0,0
