Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Max Wind,Min Wind,Dewpoint,Cloud,Max Temp,Min Temp,Precip,Humedad,Total Cosechado,Total Molido
Tala-10-11,0,0,0,0,0,0,0,0,0,12.6,0.4,7.134201388888887,9.026041666666668,768.9000000000001,285.90000000000003,0.0,1810.0,0,0
Tala-10-12,0,0,0,0,0,0,0,0,0,15.1,0.0,3.6671875000000003,3.0989583333333335,774.4000000000001,230.19999999999996,0.0,1723.0,0,0
Tala-11-01,118.25,2280.4,740.0,998.8,458.6,0,0,0,0,20.5,0.7,3.0421874999999994,10.6875,796.3000000000002,240.50000000000006,0.1,1557.0,0,0
Tala-11-02,0,0,0,0,0,0,0,0,0,21.2,0.4,4.553472222222222,6.885416666666667,776.9999999999999,270.6,0.9,1417.0,0,0
Tala-11-03,0,0,0,0,0,0,0,0,0,22.0,0.4,3.1734375,15.027777777777777,937.1,339.59999999999997,0.0,1346.0,0,0
Tala-11-04,46.95,0.0,0.0,0.0,0.0,20025.01,5221.55,638.7,0.0,23.0,0.7,5.878125,7.048611111111112,980.1000000000001,390.70000000000005,0.7999999999999999,1376.0,123270.28,68424.29
Tala-11-05,51.0,7.0,7.0,12.2,7.9,100125.05,26107.75,3193.5,0.0,21.6,0.4,9.7375,10.781250000000002,1048.2,506.7,11.13,1329.0,730041.43,380820.3
Tala-11-06,63.1,1.6,1.4,1.4,2.3,80100.04,20886.2,2554.8,0.0,21.2,0.4,17.89201388888889,37.208333333333336,906.1,552.6999999999999,89.77,1974.0,755545.9,387254.5
Tala-11-07,2.6,0.0,5.8,5.8,2.9,40050.02,10443.1,1277.4,0.0,12.6,0.7,21.255729166666665,65.92881944444444,777.7000000000002,504.0,286.24,2638.0,358172.1,174142.73
Tala-11-08,179.4,2694.4,10823.09,5207.59,11725.43,60075.03,15664.65,1916.1,0.0,14.0,0.4,21.872569444444448,62.71180555555557,794.5,514.3,138.14,2699.0,0,0
Tala-11-09,0,0,0,0,0,0,0,0,0,15.1,0.4,19.04861111111111,38.517361111111114,767.5999999999999,473.2,94.3,2504.0,0,0
Tala-11-10,18.1,1633.0,837.5,1578.85,1112.8,20025.01,5221.55,560.7,0.0,18.0,0.4,16.84548611111111,34.70833333333333,787.8000000000004,437.0,84.64999999999999,2411.0,0,0
Tala-11-11,39.95,1811.4,851.35,1679.85,1134.75,0,0,0,0,13.7,0.4,11.535590277777784,12.637152777777779,785.2000000000002,353.0999999999999,0.0,1964.0,0,0
Tala-11-12,41.3,3789.71,653.95,2359.75,974.1,0,0,0,0,14.4,0.0,10.554166666666665,8.996527777777777,823.5999999999999,326.29999999999995,0.0,1896.0,0,0
Tala-12-01,0,0,0,0,0,0,0,0,0,14.4,0.4,7.203298611111111,17.98611111111111,806.5,321.6,0.2,1669.0,0,0
Tala-12-02,117.05,0.0,1333.32,436.65,149.4,0,0,0,0,17.3,0.7,9.171701388888888,30.317708333333332,703.1999999999999,342.0,50.269999999999996,1690.0,0,0
Tala-12-03,197.95,0.0,499.55,594.2,89.2,0,0,0,0,19.1,0.4,6.999479166666664,10.177083333333334,917.1999999999998,409.0,1.2,1280.0,337681.0,175806.88
Tala-12-04,23.6,0.0,0.0,0.0,0.0,0,0,0,0,16.6,0.4,2.953298611111111,7.435763888888889,947.1999999999999,396.3,0.0,976.0,54435.02,28163.87
Tala-12-05,0,0,0,0,0,0,0,0,0,15.1,1.1,10.958854166666669,12.947916666666666,1001.8,515.3,14.140000000000002,1406.0,0,0
Tala-12-06,110.9,0.0,0.0,0.0,0.0,0,0,0,0,15.5,0.4,17.19027777777777,36.611111111111114,894.6999999999998,535.3000000000001,106.14999999999999,1936.0,179690.96,92835.31
Tala-12-07,0,0,0,0,0,0,0,0,0,9.7,0.7,21.035069444444442,65.05729166666669,792.3999999999999,501.30000000000007,177.89,2645.0,0,0
Tala-12-08,69.5,1168.3,7103.64,2686.75,6836.58,0,0,0,0,14.0,0.4,21.60659722222222,69.56076388888891,774.9000000000001,499.5,193.48999999999992,2729.0,182634.2,88247.16
Tala-12-09,280.15,2421.79,3354.4,2420.35,3581.45,0,0,0,0,13.0,0.0,19.63715277777778,52.284722222222236,781.6999999999998,482.29999999999995,49.510000000000005,2480.0,0,0
Tala-12-10,264.9,4642.25,3190.9,9570.53,4438.4,0,0,0,0,12.2,0.4,18.48090277777778,41.68055555555555,886.8999999999999,485.90000000000003,18.0,2335.0,0,0
Tala-12-11,287.7,1597.75,1077.0,1683.5,1182.95,0,0,0,0,11.2,0.4,13.800868055555554,19.366319444444443,799.1000000000001,385.50000000000006,5.3,2101.0,0,0
Tala-12-12,0,0,0,0,0,0,0,0,0,12.2,0.4,9.871701388888889,11.534722222222221,836.3,350.2999999999999,13.63,1922.0,0,0
Tala-13-01,0.0,0.0,219.3,280.45,231.45,0,0,0,0,12.6,0.4,10.676215277777779,19.060763888888886,767.8000000000001,367.29999999999995,82.07,1895.0,0,0
Tala-13-02,741.08,0.0,202.28,243.18,254.55,0,0,0,0,16.9,1.1,5.730208333333334,2.6371527777777777,805.4999999999999,322.7,0.0,1278.0,0,0
Tala-13-03,295.07,0.0,163.65,180.1,257.75,0,0,0,0,19.4,0.7,2.1362847222222223,14.873263888888888,908.6999999999999,367.59999999999997,2.2,1149.0,776718.92,402001.41
Tala-13-04,103.05,0.0,37.4,51.2,23.6,0,0,0,0,18.0,0.0,2.7529513888888886,12.428819444444443,965.6000000000001,399.49999999999994,0.0,1076.0,500408.16,272600.84
Tala-13-05,107.19,0.0,0.0,0.0,0.0,0,0,0,0,19.1,0.4,8.949131944444444,10.779513888888888,1015.8000000000001,478.9000000000001,1.0,1353.0,775223.06,400881.34
Tala-13-06,128.89,0.0,0.0,0.0,0.0,0,0,0,0,12.6,0.4,18.76059027777778,40.53298611111111,908.6999999999999,555.8000000000002,84.17999999999999,1984.0,898430.3,531186.62
Tala-13-07,81.35,0.0,0.0,0.0,0.0,0,0,0,0,13.3,0.4,21.03420138888889,71.10763888888889,801.4,508.30000000000007,218.93,2569.0,157897.75,104253.66
Tala-13-08,215.68,0.0,0.0,0.0,0.0,0,0,0,0,13.1,1.1,20.927777777777774,58.053819444444436,822.1,499.40000000000003,87.3,2544.0,615312.96,365225.65
Tala-13-09,43.8,0.0,0.0,0.0,0.0,0,0,0,0,12.8,0.7,21.119965277777776,76.49652777777779,743.3,495.50000000000006,354.45,2643.0,575397.32,299042.76
Tala-13-10,235.35,0.0,9058.97,8482.28,8219.06,0,0,0,0,9.7,0.4,20.01875,47.126736111111114,813.3999999999996,476.9000000000001,43.39000000000001,2538.0,0,0
Tala-13-11,35.94,0.0,200.8,387.8,132.75,0,0,0,0,16.9,0.0,16.04392361111111,37.911458333333336,749.3000000000002,395.7999999999999,31.400000000000002,2316.0,0,0
Tala-13-12,71.66,0.0,17278.4,21809.08,20661.73,0,0,0,0,15.1,0.7,13.425347222222221,24.619791666666668,776.8,363.0000000000001,54.2,2174.0,0,0
Tala-14-01,86.54,0.0,1769.28,1316.47,1164.7,0,0,0,0,11.2,0.0,9.694270833333333,12.607638888888891,754.4,326.1,7.3100000000000005,1847.0,0,0
Tala-14-02,125.05,0.0,367.95,649.95,415.95,0,0,0,0,13.0,0.7,6.856423611111111,6.690972222222221,830.3000000000001,330.59999999999997,0.0,1303.0,0,0
Tala-14-03,274.14,0.0,7.7,40.6,30.6,0,0,0,0,19.1,0.4,7.2541666666666655,10.08333333333333,921.9000000000001,371.0,2.1,1470.0,859496.48,465400.72
Tala-14-04,310.55,0.0,38.8,47.8,71.6,0,0,0,0,16.9,0.7,6.43420138888889,11.006944444444445,956.9999999999999,433.5,1.6,1214.0,389003.52,215952.52
Tala-14-05,418.09,0.0,70.5,42.3,72.5,0,0,0,0,14.8,0.7,15.71736111111111,29.635416666666668,946.5,548.0000000000001,31.84,1732.0,698351.77,403018.53
Tala-14-06,296.36,0.0,9.2,9.2,23.0,0,0,0,0,13.0,0.4,20.061805555555555,54.00868055555554,852.3000000000003,553.8999999999999,147.32,2123.0,883026.16,510733.76
Tala-14-07,219.7,0.0,0.0,0.0,0.0,0,0,0,0,13.7,0.0,20.471875,50.68055555555554,823.7999999999998,498.09999999999997,135.34,2463.0,528729.18,303432.42
Tala-14-08,136.85,0.0,0.0,0.0,0.0,0,0,0,0,10.4,0.4,21.313368055555554,62.463541666666664,826.3999999999999,492.8999999999999,140.42,2617.0,738361.33,404715.55
Tala-14-09,68.85,0.0,1505.9,2175.45,1980.05,0,0,0,0,14.9,0.4,20.45017361111111,64.859375,755.6,478.2,178.33000000000004,2578.0,142698.88,18552.1
Tala-14-10,142.65,0.0,4402.95,7532.3,5561.25,0,0,0,0,12.2,0.4,19.032118055555554,44.56597222222223,812.5000000000001,474.90000000000003,73.27000000000001,2482.0,71349.44,9276.05
Tala-14-11,72.4,0.0,5355.53,8232.59,6943.28,0,0,0,0,15.8,0.4,13.098784722222218,33.64583333333333,745.6999999999999,357.9,39.5,2092.0,0,0
Tala-14-12,0.0,0.0,5718.33,11018.2,8059.57,0,0,0,0,13.3,0.0,11.735243055555555,23.213541666666668,773.5999999999999,324.59999999999997,6.2,2097.0,0,0
Tala-15-01,56.8,1748.0,1055.6,1580.6,1562.7,0,0,0,0,19.8,0.4,10.106423611111111,18.074652777777782,786.7,361.6000000000001,4.300000000000001,1817.0,0,0
Tala-15-02,58.1,254.7,154.35,335.9,255.4,0,0,0,0,19.8,0.7,7.932291666666667,18.859374999999996,727.6999999999999,325.2,38.0,1520.0,0,0
Tala-15-03,129.6,280.75,117.15,349.6,211.55,0,0,0,0,19.1,0.4,9.360416666666667,33.82812500000001,828.6999999999999,396.80000000000007,75.49000000000002,1483.0,560984.57,299238.85
Tala-15-04,204.15,43.4,70.9,107.35,147.4,0,0,0,0,16.2,0.4,10.709722222222224,17.20138888888889,917.6,469.50000000000006,10.2,1403.0,672470.15,382343.26
Tala-15-05,17431.15,0.0,45.8,65.85,98.7,0,0,0,0,17.6,0.4,13.76701388888889,16.65972222222222,971.3,535.8,17.319999999999997,1551.0,598905.14,344521.84
Tala-15-06,123.73,0.0,44.5,51.65,149.0,0,0,0,0,14.4,0.7,18.690972222222225,41.645833333333336,877.2,561.6999999999998,149.98,1907.0,499324.16,273430.96
Tala-15-07,59.2,0.0,0.0,26.8,53.41,0,0,0,0,14.8,0.0,19.850347222222222,39.85069444444445,852.2999999999998,516.3,106.03999999999998,2269.0,622737.66,352476.51
Tala-15-08,28.65,0.0,0.0,0.0,0.0,0,0,0,0,15.8,0.4,19.926041666666663,36.85590277777778,867.9,507.6,74.57,2316.0,451860.34,240699.79
Tala-15-09,458.75,0.0,5183.92,2568.78,5882.88,0,0,0,0,17.3,0.0,19.878472222222218,47.659722222222236,812.0,492.7000000000001,114.51999999999998,2361.0,33663.68,17337.04
Tala-15-10,95.1,3078.14,1071.65,2295.0,1543.6,0,0,0,0,17.6,0.4,18.87361111111111,35.26388888888889,819.1000000000001,488.9,121.67999999999999,2349.0,0,0
Tala-15-11,5.4,1429.3,596.95,1361.3,898.5,0,0,0,0,15.8,0.4,16.722222222222218,20.20486111111111,802.9000000000001,444.39999999999986,29.419999999999998,2124.0,0,0
Tala-15-12,207.62,9834.74,4020.08,10861.5,6641.72,0,0,0,0,20.2,0.0,12.584027777777777,19.944444444444446,759.3000000000001,378.2999999999999,30.0,2050.0,0,0
Tala-16-01,159.7,6835.03,4141.03,7207.73,5846.78,743.25,220.0,0.0,0.0,18.8,0.7,3.985937499999999,13.647569444444441,769.3000000000001,274.6,1.1,1530.0,0,0
Tala-16-02,108.7,508.65,333.05,558.0,315.25,594.6,176.0,0.0,0.0,20.6,0.4,3.3909722222222225,16.142361111111107,820.3000000000002,316.80000000000007,7.37,1268.0,131339.28,66865.63
Tala-16-03,230.1,299.25,173.85,302.75,169.5,594.6,176.0,0.0,0.0,29.5,0.7,5.313368055555556,14.774305555555552,868.9999999999999,357.8999999999999,14.299999999999999,1364.0,595997.67,319685.44
Tala-16-04,100.45,153.6,87.2,162.0,89.35,148.65,44.0,0.0,0.0,18.4,1.1,3.269097222222223,19.288194444444446,962.8,425.5999999999999,3.1,1063.0,331122.78,183191.18
Tala-16-05,0,0,0,0,0,0,0,0,0,18.4,0.4,12.159201388888889,13.765625,1046.7,524.8,8.399999999999999,1455.0,0,0
Tala-16-06,0,0,0,0,0,0,0,0,0,18.4,0.4,17.077951388888888,31.404513888888886,892.9000000000002,524.9999999999999,110.49999999999999,1915.0,0,0
Tala-16-07,0,0,0,0,0,0,0,0,0,9.4,0.4,20.53385416666667,60.532986111111114,838.7999999999998,508.5,143.59,2396.0,0,0
Tala-16-08,0,0,0,0,0,0,0,0,0,12.2,0.4,20.92604166666667,54.51909722222223,816.7999999999998,502.80000000000007,117.45999999999998,2519.0,0,0
Tala-16-09,0,0,0,0,0,0,0,0,0,18.7,0.7,20.468055555555555,39.79513888888889,800.9999999999999,487.40000000000003,114.53999999999999,2481.0,0,0
Tala-16-10,381.47,4856.05,4324.1,5894.8,4771.15,297.3,88.0,0.0,0.0,14.8,0.4,18.621875,24.338541666666668,822.9,480.59999999999997,41.919999999999995,2423.0,0,0
Tala-16-11,144.28,5487.04,3598.04,5958.94,5860.39,594.6,176.0,0.0,0.0,21.2,0.7,14.74600694444444,22.33854166666666,748.6000000000001,392.0999999999999,33.190000000000005,2200.0,0,0
Tala-16-12,204.15,2034.23,1029.44,1799.12,1349.68,594.6,176.0,0.0,0.0,25.9,0.4,11.038541666666667,11.522569444444445,810.1,352.3,3.3000000000000003,1960.0,0,0
Tala-17-01,220.15,2447.7,1042.7,1720.25,1601.44,0,0,0,0,19.1,0.4,5.675694444444445,5.840277777777779,818.2000000000002,297.40000000000003,1.1,1641.0,0,0
Tala-17-02,336.0,431.53,227.13,399.83,375.22,0,0,0,0,27.5,0.0,5.543055555555555,6.036458333333333,791.8000000000001,280.90000000000003,1.2000000000000002,1437.0,86470.12,43122.56
Tala-17-03,247.75,213.9,147.55,205.15,189.8,0,0,0,0,19.4,0.0,6.929513888888888,14.079861111111112,932.1,403.3000000000001,6.7,1419.0,550503.18,272398.59
Tala-17-04,254.1,235.1,277.7,224.35,209.7,594.6,176.0,0.0,0.0,19.4,0.0,1.786284722222222,16.09201388888889,976.8,376.40000000000003,0.0,1153.0,719595.87,411731.01
Tala-17-05,43.4,0.0,0.0,0.0,0.0,594.6,176.0,0.0,0.0,19.1,0.0,9.92986111111111,4.782986111111111,1066.9,471.90000000000003,2.1100000000000003,1498.0,617193.63,378568.0
Tala-17-06,0.0,0.0,0.0,0.0,0.0,594.6,176.0,0.0,0.0,15.8,0.0,16.58020833333333,28.519097222222225,953.5000000000002,537.6999999999999,49.019999999999996,1848.0,600586.51,344404.15
Tala-17-07,0.0,2160.87,835.12,5726.6,1796.44,743.25,220.0,0.0,0.0,13.7,0.4,20.073090277777784,50.663194444444436,857.8999999999997,509.5,189.15,2304.0,618688.57,328940.71
Tala-17-08,0,0,0,0,0,594.6,176.0,0.0,0.0,15.5,0.4,21.142881944444447,54.486111111111114,883.1999999999998,537.5,191.83,2353.0,16683.5,0.0
Tala-17-09,0,0,0,0,0,594.6,176.0,0.0,0.0,14.8,0.4,20.282638888888886,57.592013888888886,799.0999999999997,505.0,214.43,2396.0,0,0
Tala-17-10,711.75,5040.83,10086.56,7425.83,18430.57,148.65,44.0,0.0,0.0,18.4,0.4,17.72361111111111,29.199652777777786,873.8000000000001,475.9,38.290000000000006,2130.0,0,0
Tala-17-11,186.7,7633.94,3212.55,7715.44,4270.41,0,0,0,0,13.3,0.4,11.675520833333332,8.730902777777779,869.8000000000001,416.1000000000001,1.5,1723.0,0,0
Tala-17-12,186.9,10228.55,3486.08,6208.78,4449.09,0,0,0,0,15.8,0.4,8.41423611111111,16.0625,807.4000000000001,372.1000000000001,24.120000000000005,1621.0,0,0
Tala-18-01,211.15,1213.6,1775.95,2433.05,3049.15,0,0,0,0,19.4,0.7,6.938020833333332,18.395833333333332,819.4,362.9,10.2,1491.0,0,0
Tala-18-02,109.85,176.8,339.65,659.4,438.1,0,0,0,0,13.7,0.0,9.87048611111111,11.796875,791.5,396.40000000000003,15.899999999999999,1400.0,0,0
Tala-18-03,197.05,153.88,239.13,363.53,333.77,0,0,0,0,14.8,0.4,5.931597222222222,2.501736111111111,1002.4000000000001,455.6999999999999,0.0,1146.0,149196.26,74949.41
Tala-18-04,190.15,119.15,123.6,159.2,147.4,0,0,0,0,16.6,0.4,4.9821180555555555,6.652777777777779,989.2000000000003,460.6000000000001,0.6,996.0,862007.49,438374.97
Tala-18-05,191.0,72.9,44.25,69.9,54.8,0,0,0,0,15.5,0.4,13.974131944444443,15.395833333333329,1037.3000000000002,569.8,35.82000000000001,1407.0,632124.93,327961.6
Tala-18-06,121.9,28.8,25.9,17.0,26.5,0,0,0,0,15.6,0.4,18.119097222222223,46.97222222222222,898.6999999999999,546.4999999999999,125.71999999999997,1877.0,673927.82,346697.75
Tala-18-07,1489.6,68.9,359.72,155.85,393.92,0,0,0,0,13.3,0.4,19.352083333333336,40.38194444444444,929.5000000000002,525.0000000000001,120.74999999999999,2039.0,747538.55,374815.04
Tala-18-08,120.6,873.55,1589.59,910.7,2752.83,0,0,0,0,14.0,0.4,19.900347222222226,47.451388888888886,895.2999999999998,511.40000000000015,114.49999999999999,2264.0,166484.4,72544.8
Tala-18-09,228.9,1764.34,2542.07,2132.48,4239.7,0,0,0,0,10.4,0.4,19.896006944444444,56.35763888888891,847.6999999999999,486.7999999999999,199.34,2290.0,208105.5,90681.0
Tala-18-10,87.05,364.4,217.95,428.55,497.95,0,0,0,0,12.2,0.7,19.367708333333333,44.416666666666664,834.1,490.3,97.07000000000001,2358.0,41621.1,18136.2
