Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Max Wind,Min Wind,Dewpoint,Cloud,Max Temp,Min Temp,Precip,Humedad,Total Cosechado,Total Molido
Mahuixtlan-10-11,0,0,0,0,0,0,0,0,0,24.1,0.7,12.23315972222222,40.81597222222222,646.1,299.59999999999997,52.5,2245.0,0,0
Mahuixtlan-10-12,0,0,0,0,0,0,0,0,0,18.7,0.4,9.942361111111113,45.80034722222223,594.6,238.49999999999994,14.6,2342.0,0,0
Mahuixtlan-11-01,18.3,29.4,9.5,166.83,56.81,0,0,0,0,16.7,1.1,11.889062500000001,44.68055555555555,645.9000000000001,293.3,43.099999999999994,2315.0,0,0
Mahuixtlan-11-02,0,0,0,0,0,0,0,0,0,21.1,0.4,11.953472222222222,42.116319444444436,593.3000000000001,265.4,17.53,2171.0,0,0
Mahuixtlan-11-03,0,0,0,0,0,0,0,0,0,20.2,0.4,14.550694444444446,43.94965277777778,731.9999999999999,343.3,119.64000000000003,2260.0,0,0
Mahuixtlan-11-04,0.0,0.0,100.45,0.0,180.9,0,0,0,0,18.4,0.7,17.358333333333334,24.878472222222214,823.1999999999999,416.80000000000007,53.88,2083.0,61053.22,30526.61
Mahuixtlan-11-05,33.49,128.25,58.25,21.8,153.14,0,0,0,0,18.0,1.1,18.918923611111108,37.0607638888889,834.3000000000001,458.6000000000001,140.39,2215.0,53256.02,26628.01
Mahuixtlan-11-06,0,0,0,0,0,0,0,0,0,15.8,0.4,19.334027777777777,65.94965277777779,704.1999999999999,420.09999999999997,349.01,2579.0,0,0
Mahuixtlan-11-07,56.84,79.05,156.36,397.73,409.2,0,0,0,0,13.8,0.7,20.172743055555554,68.74479166666667,696.0,423.4,323.22,2766.0,152421.5,76210.75
Mahuixtlan-11-08,7.6,167.3,193.28,310.09,79.45,0,0,0,0,13.7,1.1,20.135069444444444,58.623263888888886,743.2,429.3999999999999,199.76999999999998,2660.0,0,0
Mahuixtlan-11-09,66.44,601.88,181.92,837.29,213.03,0,0,0,0,17.6,0.4,18.140451388888888,60.22395833333332,688.3000000000001,394.90000000000003,249.0,2560.0,0,0
Mahuixtlan-11-10,111.5,2436.11,209.23,1723.35,28.41,0,0,0,0,15.8,0.7,15.733506944444443,53.41319444444446,654.9999999999999,346.9999999999999,135.06,2589.0,0,0
Mahuixtlan-11-11,79.05,423.37,114.09,335.77,18.1,0,0,0,0,22.8,0.7,14.037673611111105,45.93923611111109,611.4999999999999,316.6,141.97,2442.0,0,0
Mahuixtlan-11-12,50.58,87.25,54.15,52.44,5.25,0,0,0,0,15.1,0.7,13.07881944444444,50.58333333333334,606.5,273.29999999999995,42.480000000000004,2575.0,0,0
Mahuixtlan-12-01,78.0,185.98,28.02,141.82,4.35,0,0,0,0,18.0,0.4,13.645486111111111,56.463541666666664,600.4000000000001,307.6,103.77000000000002,2547.0,0,0
Mahuixtlan-12-02,30.1,26.4,8.2,44.67,27.0,0,0,0,0,14.8,1.1,14.042708333333335,55.01041666666666,599.1999999999999,305.29999999999995,145.01000000000002,2407.0,104194.08,52097.04
Mahuixtlan-12-03,2.5,0.0,100.09,22.55,192.94,0,0,0,0,20.4,0.7,15.021874999999996,42.322916666666664,710.3,343.30000000000007,107.15999999999998,2338.0,139427.3,70263.65
Mahuixtlan-12-04,1.8,0.0,23.53,11.95,53.23,0,0,0,0,16.6,0.7,15.502083333333331,44.20486111111111,722.9,367.49999999999994,222.16,2180.0,21550.32,10775.16
Mahuixtlan-12-05,0,0,0,0,0,0,0,0,0,15.1,0.7,19.394270833333334,53.54166666666668,758.2999999999998,422.59999999999997,164.99999999999997,2526.0,0,0
Mahuixtlan-12-06,11.9,119.64,43.1,134.34,102.85,0,0,0,0,14.3,0.4,19.97239583333334,65.60763888888889,718.7999999999998,431.79999999999995,360.06999999999994,2589.0,35171.46,17685.95
Mahuixtlan-12-07,28.9,373.29,166.0,456.45,261.38,0,0,0,0,13.7,1.1,18.800520833333326,61.46701388888889,693.0999999999999,401.0,175.16,2673.0,80957.92,48897.41
Mahuixtlan-12-08,28.34,257.68,162.85,838.49,198.5,0,0,0,0,17.5,0.7,20.381076388888886,73.22743055555553,708.1000000000001,436.49999999999994,567.98,2776.0,103960.94,66674.78
Mahuixtlan-12-09,123.66,1018.04,159.56,1454.14,44.25,0,0,0,0,14.8,0.7,18.735416666666666,65.88888888888889,678.9000000000001,406.3,208.12000000000006,2642.0,81821.34,56032.2
Mahuixtlan-12-10,151.22,933.09,69.8,1026.33,21.7,0,0,0,0,14.4,0.4,17.798958333333335,64.96527777777777,693.5,389.99999999999994,62.19,2657.0,0,0
Mahuixtlan-12-11,119.21,182.85,26.0,150.07,22.31,0,0,0,0,15.8,0.7,14.679340277777778,64.13368055555556,590.1999999999999,321.79999999999995,60.99999999999999,2607.0,0,0
Mahuixtlan-12-12,60.64,104.82,14.4,124.54,43.93,0,0,0,0,22.2,1.1,13.198611111111113,34.39236111111111,669.3,324.20000000000005,15.7,2317.0,0,0
Mahuixtlan-13-01,48.8,0.0,19.3,50.98,24.8,0,0,0,0,16.9,0.4,12.907986111111114,55.44791666666665,609.3000000000001,297.2,48.8,2479.0,41.2,0.0
Mahuixtlan-13-02,21.4,0.0,12.7,21.1,7.5,0,0,0,0,17.6,0.7,11.769270833333335,36.55034722222222,647.8000000000001,303.9000000000001,55.720000000000006,1984.0,41195.2,20577.0
Mahuixtlan-13-03,0.0,0.0,99.75,13.0,86.9,0,0,0,0,19.0,1.4,10.770312500000001,50.383680555555564,683.4000000000002,310.8,60.59000000000001,2096.0,131819.84,65909.92
Mahuixtlan-13-04,16.0,0.0,276.87,42.0,223.31,0,0,0,0,17.3,1.1,16.611631944444444,45.548611111111114,775.5000000000001,407.4999999999999,218.57999999999998,2087.0,130347.32,65173.66
Mahuixtlan-13-05,34.33,0.0,356.4,387.25,309.24,0,0,0,0,14.9,0.7,19.334722222222222,56.2777777777778,774.8,436.6000000000001,247.46000000000004,2417.0,140775.0,70387.5
Mahuixtlan-13-06,23.6,0.0,258.68,763.16,288.39,0,0,0,0,21.1,1.1,19.304513888888884,61.74826388888888,735.5,420.9000000000001,358.1700000000001,2490.0,116049.14,58024.57
Mahuixtlan-13-07,18.95,0.0,223.03,586.19,131.35,0,0,0,0,14.8,0.4,19.076562499999998,57.704861111111114,738.3999999999999,407.59999999999997,255.6,2572.0,87184.28,43592.14
Mahuixtlan-13-08,41.82,0.0,239.63,669.92,242.08,0,0,0,0,15.6,0.4,19.388020833333336,64.90972222222221,736.1999999999999,418.20000000000005,381.08,2637.0,130739.14,65369.57
Mahuixtlan-13-09,84.47,0.0,201.02,1106.33,246.72,0,0,0,0,28.2,0.4,20.674479166666668,85.53645833333333,678.6,447.99999999999994,535.5500000000001,2776.0,141799.3,70899.65
