Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Max Wind,Min Wind,Dewpoint,Cloud,Max Temp,Min Temp,Precip,Humedad,Total Cosechado,Total Molido
San Nicolas-10-11,0,0,0,0,0,0,0,0,0,17.3,0.4,14.444270833333334,28.659722222222225,636.3000000000001,382.2,25.26,2282.0,0,0
San Nicolas-10-12,0,0,0,0,0,0,0,0,0,19.1,0.4,12.499652777777776,42.239583333333336,579.2000000000002,328.0,48.800000000000004,2374.0,0,0
San Nicolas-11-01,0,0,0,0,0,0,0,0,0,17.3,0.4,14.713715277777778,42.46875000000001,643.5,385.1,73.0,2362.0,0,0
San Nicolas-11-02,0,0,0,0,0,0,0,0,0,19.8,0.4,13.652777777777779,36.607638888888886,599.1,342.19999999999993,56.900000000000006,2151.0,0,0
San Nicolas-11-03,0,0,0,0,0,0,0,0,0,19.8,0.7,15.410937500000001,23.913194444444446,709.8,422.6000000000001,57.370000000000005,2208.0,0,0
San Nicolas-11-04,150.75,5.0,134.5,124.0,6.0,3596.0,10688.48,0.0,0.0,18.1,0.7,17.918229166666666,16.255208333333332,793.2,511.5000000000001,34.73,2004.0,117123.31,56982.33
San Nicolas-11-05,0,0,0,0,0,0,0,0,0,17.3,0.4,19.2078125,21.215277777777775,811.6,559.5000000000001,55.48,2106.0,55196.64,27598.32
San Nicolas-11-06,0,0,0,0,0,0,0,0,0,14.8,0.4,19.948090277777776,48.56423611111111,692.5999999999999,502.70000000000005,345.2,2483.0,0,0
San Nicolas-11-07,0,0,0,0,0,0,0,0,0,15.1,0.4,19.60416666666666,52.600694444444436,682.1999999999999,495.99999999999983,281.79,2546.0,0,0
San Nicolas-11-08,0,0,0,0,0,0,0,0,0,14.0,0.4,20.641319444444445,43.192708333333336,767.6000000000003,516.3,167.08,2480.0,0,0
San Nicolas-11-09,0,0,0,0,0,0,0,0,0,14.4,0.4,19.801215277777775,47.49479166666668,724.1999999999999,487.70000000000005,210.16000000000003,2487.0,0,0
San Nicolas-11-10,0.0,2372.06,746.0,2526.32,359.0,5995.0,3547.5,0.0,0.0,15.1,0.4,18.92222222222222,45.177083333333336,711.1999999999998,448.79999999999995,98.93,2611.0,0,0
San Nicolas-11-11,0,0,0,0,0,0,0,0,0,14.8,0.4,17.069270833333338,38.56423611111111,661.9999999999999,396.4,92.27000000000001,2469.0,0,0
San Nicolas-11-12,0,0,0,0,0,0,0,0,0,14.4,0.7,15.69809027777778,38.91493055555555,627.0,365.6,48.599999999999994,2552.0,0,0
San Nicolas-12-01,0,0,0,0,0,0,0,0,0,18.4,0.4,16.129513888888887,44.06250000000001,633.7,397.09999999999997,45.1,2514.0,0,0
San Nicolas-12-02,666.25,0.0,336.8,120.0,11.5,2329.0,4774.4,0.0,0.0,17.3,0.4,15.895486111111111,40.39756944444445,616.0000000000001,390.7000000000001,79.58,2341.0,169007.06,78669.78
San Nicolas-12-03,200.0,0.0,600.55,33.48,217.9,4678.7,9905.6,0.0,0.0,16.9,0.4,15.654513888888888,23.142361111111114,692.6000000000001,441.80000000000007,25.07,2251.0,324010.08,160600.04
