Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Max Wind,Min Wind,Dewpoint,Cloud,Max Temp,Min Temp,Precip,Humedad,Total Cosechado,Total Molido
Casasano-10-11,0,0,0,0,0,0,0,0,0,14.5,0.4,9.82690972222222,8.868055555555557,785.2,309.19999999999993,1.7000000000000002,1903.0,0,0
Casasano-10-12,0.0,0.0,0.0,0.0,7910.0,2660.0,4397.96,0.0,0.0,15.8,0.4,4.446527777777778,3.638888888888889,784.3999999999999,253.39999999999998,0.0,1643.0,0,0
Casasano-11-01,4.71,9.05,9.05,4.68,5.16,186.5,805.0,0.0,0.0,14.9,0.0,5.233680555555555,8.407986111111112,809.9000000000001,297.4,0.0,1575.0,0,0
Casasano-11-02,0,0,0,0,0,0,0,0,0,16.9,0.4,7.565451388888888,9.081597222222223,779.8,316.4,0.30000000000000004,1444.0,0,0
Casasano-11-03,0,0,0,0,0,0,0,0,0,15.8,0.4,6.758159722222224,11.487847222222221,931.5000000000002,399.99999999999994,0.7999999999999999,1262.0,0,0
Casasano-11-04,170.01,391.85,463.38,456.55,898.14,1995.0,3298.47,0.0,0.0,15.1,0.0,12.554513888888891,14.178819444444443,967.2000000000002,465.9,35.300000000000004,1378.0,138099.14,69560.03
Casasano-11-05,96.86,1491.67,1381.52,1360.11,942.41,3325.0,5497.45,0.0,0.0,16.9,0.7,16.21388888888889,20.404513888888886,993.8000000000001,532.0,38.400000000000006,1534.0,221199.12,125557.01
Casasano-11-06,48.7,1208.58,1514.05,1215.39,640.43,3326.5,4397.96,0.0,0.0,13.0,0.4,17.715798611111115,42.005208333333336,841.9000000000002,477.50000000000006,172.43,2050.0,134346.1,63814.81
Casasano-11-07,13.49,1219.17,1152.23,1358.37,1359.16,3406.0,4397.96,0.0,0.0,13.1,0.4,20.40798611111111,61.57465277777777,801.0000000000001,447.09999999999997,458.29,2542.0,147556.2,82624.87
Casasano-11-08,0.0,1053.0,1019.16,1124.15,748.18,3406.0,4397.96,0.0,0.0,14.8,0.4,20.324479166666663,54.40277777777778,832.0,434.99999999999994,282.4100000000001,2506.0,0,0
Casasano-11-09,44.71,861.14,758.74,694.98,254.86,3406.0,4397.96,0.0,0.0,14.0,0.4,18.42482638888889,42.53472222222222,800.5,401.20000000000005,194.35999999999999,2362.0,0,0
Casasano-11-10,16.48,1908.82,1639.92,1652.53,236.34,4257.5,5497.45,0.0,0.0,16.3,0.0,14.907986111111107,24.07291666666667,822.9999999999999,369.5,59.230000000000004,2191.0,0,0
Casasano-11-11,1.71,254.21,285.93,276.01,1.71,746.0,3220.0,0.0,0.0,13.7,0.4,12.679513888888886,16.539930555555554,789.6000000000001,357.40000000000003,6.800000000000001,2013.0,0,0
Casasano-11-12,0.0,38.4,88.4,85.0,0.0,559.5,2415.0,0.0,0.0,14.9,0.7,9.200868055555555,6.510416666666668,804.2,305.9,0.1,1896.0,0,0
Casasano-12-01,136.0,105.63,93.9,145.14,1910.5,9500.0,9500.0,0.0,0.0,17.5,0.0,8.766319444444445,13.241319444444445,784.3,335.7,0.0,1759.0,2535.52,0.0
Casasano-12-02,108.65,175.24,350.89,460.34,1183.65,7600.0,7600.0,0.0,0.0,14.8,0.4,10.863194444444446,17.82638888888889,755.0999999999999,373.30000000000007,4.8999999999999995,1673.0,155189.24,81863.7
Casasano-12-03,311.86,766.73,1029.3,830.72,849.0,7600.0,7600.0,0.0,0.0,16.6,0.4,9.990277777777777,9.598958333333334,907.7,420.2,4.1000000000000005,1441.0,158334.62,93903.31
Casasano-12-04,49.05,178.48,190.73,182.28,190.0,1900.0,1900.0,0.0,0.0,19.4,0.0,6.922222222222222,9.67534722222222,930.1000000000001,442.0,3.1000000000000005,1069.0,45561.4,23052.22
Casasano-12-05,0,0,0,0,0,0,0,0,0,15.8,0.7,15.271354166666667,23.70486111111111,968.8999999999999,509.0,52.910000000000004,1554.0,0,0
Casasano-12-06,46.11,524.89,507.46,484.05,301.07,186.5,805.0,0.0,0.0,14.8,0.0,18.12934027777778,48.31944444444445,833.0000000000002,463.99999999999994,258.90000000000003,2122.0,45368.48,24141.63
