Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Total Cosechado,Total Molido
Mante-10-11,0,0,0,0,0,0,0,0,0,0,0
Mante-10-12,0,0,0,0,0,0,0,0,0,0,0
Mante-11-01,0,0,0,0,0,0,0,0,0,0,0
Mante-11-02,0,0,0,0,0,0,0,0,0,0,0
Mante-11-03,0,0,0,0,0,0,0,0,0,0,0
Mante-11-04,0,166.75,420,210,410,78605.75,6271.75,0,0,63396,31698
Mante-11-05,0,428.5,390,375,315,78565.75,6305.25,0,0,79115.09,39557.55
Mante-11-06,0,0,0,0,0,0,0,0,0,0,0
Mante-11-07,0,1538.25,1782,1594.5,1726.25,264155.5,43283,0,0,132624.86,137425.51
Mante-11-08,0,0,0,0,0,0,0,0,0,0,0
Mante-11-09,0,0,0,0,0,0,0,0,0,0,0
Mante-11-10,0,0,0,0,0,0,0,0,0,0,0
Mante-11-11,0,0,0,0,0,0,0,0,0,0,0
Mante-11-12,0,0,0,0,0,0,0,0,0,0,0
Mante-12-01,470.75,799,983,1179,874,348291.5,10416,0,0,0,0
Mante-12-02,0,444.5,1172,961.5,1109,275984.25,7862,0,0,252322.58,126161.29
Mante-12-03,0,0,0,0,0,0,0,0,0,0,0
Mante-12-04,0,192,521,392.5,521,94244.75,2815,0,0,80498.3,40249.15
Mante-12-05,0,0,0,0,0,0,0,0,0,0,0
Mante-12-06,0,700,262,150,0,96097,18980,0,0,63697,31848.5
Mante-12-07,0,1196,1085.25,1071.5,983,352097.5,81577,0,0,196793.36,98396.68
Mante-12-08,0,101.75,420.5,416.75,372,126261.75,27209,0,0,69467.56,34733.78
Mante-12-09,0,0,0,0,0,0,0,0,0,0,0
Mante-12-10,177.75,1691.25,538.25,1194,35,145902.25,10416,0,0,0,0
Mante-12-11,0,0,0,0,0,0,0,0,0,0,0
Mante-12-12,0,0,0,0,0,0,0,0,0,0,0
Mante-13-01,78.75,0,226,1685,408,467843.75,65820,0,0,0,0
Mante-13-02,24.25,0,584,839.75,580,377812,49365,0,0,0,0
Mante-13-03,48,0,666,704,93,666228,82275,0,0,449952.08,153616.04
Mante-13-04,0,451.25,778.75,660,790,334509.25,22264.5,0,0,103043.2,37249.6
Mante-13-05,0,855.25,245,198.5,273.25,99925,3280,0,0,71083.54,35541.77
Mante-13-06,0,590.75,597,736.25,635.75,208061,6626,0,0,147322.66,73661.33
Mante-13-07,0,0,0,0,0,0,0,0,0,0,0
Mante-13-08,0,0,0,0,0,0,0,0,0,0,0
Mante-13-09,0,408.5,132,117.5,0,35330.58,3677,0,0,0,0
Mante-13-10,153,0,361,639,73.5,216608,3119,0,0,0,0
Mante-13-11,550.25,0,642,488.5,1297.5,179656.75,24744,0,0,0,0
Mante-13-12,152.5,0,0,831,0,411642.75,65820,0,0,0,0
Mante-14-01,4,0,0,0,0,89245.75,5153.25,0,0,0,0
Mante-14-02,0,0,0,227,215,101985.5,7024.25,0,0,88485.26,36542.63
Mante-14-03,0,0,1675,1927,3080.5,514950.75,39778.5,0,0,332822.68,127911.34
Mante-14-04,0,0,1289.75,807.5,889,542065.5,61110,0,0,325529.44,118205.52
Mante-14-05,0,0,780,739,872.75,438059.25,52810.25,0,0,297643.14,106005.57
Mante-14-06,0,0,1689.5,1390.5,1798.5,752250.5,88383.75,0,0,449182.92,153231.46
Mante-14-07,0,115,224,186,366,115624.25,3360,0,0,71975.22,35987.61
Mante-14-08,0,0,345,383,409,192616,17946.75,0,0,66660.5,33330.25
Mante-14-09,0,0,380,729,345,813985.5,72015,0,0,49292.42,24646.21
Mante-14-10,32.25,0,531.5,1130.75,210,299952.25,4847,0,0,0,0
Mante-14-11,657,0,1346,1571.5,1108,440870.25,20766,0,0,0,0
Mante-14-12,205,0,260.75,209.5,0,356716.75,18600.75,0,0,0,0
Mante-15-01,355,4023,1020,810,680,24,492,0,0,0,0
Mante-15-02,79,350.5,1384.5,1474,2290,36,237.5,0,0,0,0
Mante-15-03,39.25,1825,1150,1055,2220,48,227.75,0,0,0,0
Mante-15-04,0,250,1528,1413,2169.5,309115,29093.5,0,0,334247.66,128790.08
Mante-15-05,0,0,902,938,987,308003,31955.25,0,0,242075.32,97937.66
Mante-15-06,0,0,915,820,630,423377.5,46130.5,0,0,201527.16,71764.91
Mante-15-07,0,0,470,665,280,428502,47543.75,0,0,209804.38,79242.13
Mante-15-08,0,0,960,1165,775,535627.5,62642.5,0,0,203688.76,101194.25
Mante-15-09,0,0,280,1040,185,428610,53142,0,0,102672.54,45567.74
Mante-15-10,0,0,400,316,521,18,663.5,0,0,0,0
Mante-15-11,520.25,0,905,960,830,215.5,1725,0,0,0,0
Mante-15-12,270.25,0,895,920,900,181,224.5,0,0,0,0
Mante-16-01,1184.25,1190,2630,2500,3250,14019.5,215.5,0,0,3825,0
Mante-16-02,175.5,364.75,1540,1450,1100,0,275.5,0,0,35230.8,26747.41
Mante-16-03,104.25,1759.25,2250,2350,2650,56,201.25,0,0,191763.1,107836.52
Mante-16-04,47,120,755,736.5,850,102,115.5,0,0,299899.72,104367.47
Mante-16-05,9,1095.25,300,250,700,880,286.75,0,0,496401.98,171690.99
Mante-16-06,0,739.75,909.25,859.25,745.75,700,169.5,0,0,366847.26,127462.84
Mante-16-07,0,1672.25,950,850,900,4510,662.5,0,0,366311.87,163256.09
Mante-16-08,0,1628.5,350,550,200,20432.75,437.5,0,0,222695.42,109890.99
Mante-16-09,0,1460,350,500,100,19089.5,277.25,0,0,141843.66,81817.72
Mante-16-10,1086,4370.5,700,600,400,30570.75,465.25,0,0,67038.12,40858.98
Mante-16-11,633,1196.75,750,750,450,20924.5,253.25,0,0,0,0
Mante-16-12,761.25,1123.5,580,650,500,20265.25,129.5,0,0,0,0
Mante-17-01,397.75,862.5,2050,2050,2050,9916.25,33,0,0,0,0
Mante-17-02,1272,1424,1617.25,1617.25,1617.25,2710.5,16314,0,0,0,0
Mante-17-03,66,576.75,1132.75,1132.75,1132.75,20,109.75,0,0,248842.24,124421.12
Mante-17-04,133.25,1949,1800,1800,2600,207.5,261.25,0,0,339395.98,162971.64
Mante-17-05,79,891.5,1400,1400,1400,90,507.25,0,0,246838.02,122945.01
Mante-17-06,56.5,609.5,677.25,677.25,677.25,38,60,0,0,238419.9,111617.91
Mante-17-07,0,2855.25,600,600,600,19239.5,14970.25,0,0,255874.88,155462.12
Mante-17-08,0,1001,600,600,600,25662.75,17,0,0,52762,33869.86
Mante-17-09,0,398,500,500,500,27237,0,0,0,0,0
Mante-17-10,982,1037.5,934.5,934.5,934.5,31624,38,0,0,0,0
Mante-17-11,956.75,693,1924.5,1924.5,1924.5,18453.5,6,0,0,0,0
Mante-17-12,1202.5,449.5,2050,2050,2050,9377.5,41.5,0,0,0,0
Mante-18-01,308,435,508.75,1536.5,999.75,0,0,0,0,0,0
Mante-18-02,145.5,750.5,1442.75,405.5,228.25,0,0,0,0,0,0
Mante-18-03,85.5,1029.5,945.75,733.5,2394.25,0,13408.75,0,0,420753.6,103896.01
Mante-18-04,16,966.25,1878.25,1399.25,2784,97,421.75,0,0,445326.38,169200.19
Mante-18-05,21.5,2326.25,1702.5,2591.25,4642,4832,440,0,0,227707.04,113278.86
Mante-18-06,0,1616.5,825.5,1844.5,1815.25,14506,170,0,0,185727.82,91617.85
Mante-18-07,0,1255,476.75,1569.25,1656.75,233482.75,50,0,0,302187,151740.24
Mante-18-08,0,3788.75,3371,3678.75,3370,29722.75,0,0,0,119945.84,75490.47
Mante-18-09,0,2599.25,4842.75,3159.25,2121.5,41537,0,0,0,80564.46,71420.97
Mante-18-10,609,1258.75,332.25,121.25,0,22772.75,0,0,0,0,0
Mante-18-11,1447.75,919,1065.25,581.5,917.75,29873.25,0,0,0,0,0
Mante-18-12,1967.75,151,56.5,1609,1965,0,0,0,0,0,0
Mante-19-01,927.25,308,251,1106,679.5,2140.75,544,0,0,11127,0
Mante-19-02,245.5,650.25,620.49,911.25,220.25,18957.25,1278,0,0,36985.92,16361.21
Mante-19-03,121.5,1433,1455,892.75,1899.5,16725.25,797.5,0,0,385353.5,191493.84
Mante-19-04,0,663,693.5,388.25,1718.5,2853.25,280.5,0,0,397632.92,117828
Mante-19-05,0,585.75,843.75,605.5,2707.75,12932,533.25,0,0,465026.8,125779.4
Mante-19-06,0,3340.75,1518.75,2148,4053.25,21252.5,0,0,0,589270.02,167414.68
Mante-19-07,0,2634.25,2806.5,1890,4921.5,16502,0,0,0,432694.52,111454.27
Mante-19-08,0,3499,416.25,598,3783.75,30392,0,0,0,415237.9,123749.3
Mante-19-09,0,3086.5,1190,1573,2666.25,32360,0,0,0,264487.36,81838.97
Mante-19-10,206.75,3334.25,1164.25,2199.5,557.5,20071.25,0,0,0,0,0
Mante-19-11,770,1369.5,665.75,1572.75,356,15216.25,77.5,0,0,9240,0
Mante-19-12,1008.5,180,566.25,2529.25,908.25,0,625,0,0,12102,0
Mante-20-01,949.75,278.75,3759.25,3876.5,1100.75,3869,28000,0,0,7827,0
Mante-20-02,379.75,137.25,490.25,257.5,327.5,7738,56000,0,0,120378.3,57910.65
Mante-20-03,29.75,15.25,178.5,56.5,1473,9672.5,70000,0,0,290349.64,193833.84
Mante-20-04,0,766.75,792.75,393.75,1192.5,6571.25,473,0,0,224170.42,111787.74
Mante-20-05,0,1525.5,1003.25,778.5,1728,16109.75,359,0,0,343365.58,170493.91
Mante-20-06,0,1497.5,781.5,1567.25,2512,14499.75,0,0,0,276937.98,135369.06
Mante-20-07,0,1322,971.5,1411.5,2441.5,11064.75,0,0,0,138007.7,85052.27
Mante-20-08,0,3742.25,2141.25,1837.75,4751.25,0,0,0,0,0,0
Mante-20-09,0,2451.4,2083.4,4966.67,965.01,0,0,0,0,0,0
Mante-20-10,715,1712,317.75,392,113.25,0,0,0,0,0,0
Mante-20-11,661.25,139.75,45.25,1203.25,599.75,0,0,0,0,0,0
Mante-20-12,796.25,378.25,1620.5,1509.25,43,0,0,0,0,0,0
Mante-21-01,943.75,3608.75,682,2805.85,19278.5,0,0,0,0,11325,0
Mante-21-02,1472,1089,1203.25,483,17844,0,0,0,0,17664,0
Mante-21-03,524,837.25,754.75,900,12735.5,0,0,0,0,92078.42,0
Mante-21-04,6,0,0,8.75,946.75,7738,56000,0,0,243771.14,157045.91
Mante-21-05,0,593.25,321.75,90.75,2825,9672.5,70000,0,0,286910.86,189815.58
Mante-21-06,0,1009,916,207.75,1504,7738,56000,0,0,225976.62,152802.33
Mante-21-07,0,909.5,511,183,2129.75,7738,56000,0,0,222958.62,137407.47
Mante-21-08,0,3074.5,1282.75,805.75,5208,9672.5,70000,0,0,168152.86,118976.76
Mante-21-09,0,1986,316,1168.5,178,7738,56000,0,0,0,0
Mante-21-10,809.25,2206.75,201,1078.25,113.25,0,0,0,0,1131,0
Mante-21-11,1242,7891,7458.25,9818.4,5047.5,0,0,0,0,14904,0
Mante-21-12,1528.75,2689.75,1672.75,1620.35,1757.75,0,0,0,0,18345,0
Mante-22-01,0,0,0,0,0,0,0,0,0,0,0
Mante-22-02,0,0,0,0,0,0,0,0,0,0,0
Mante-22-03,0,0,0,0,0,0,0,0,0,0,0
Mante-22-04,57.75,680.5,1322.25,131.25,6534.75,0,0,0,0,319341.11,50607.92
Mante-22-05,95.5,1116.5,986.75,256.75,5337,0,0,0,0,641569.94,167820.44
