Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Total Cosechado,Total Molido
Atencingo-10-11,0,0,0,0,0,0,0,0,0,0,0
Atencingo-10-12,49.97,1299.73,990.05,1685.47,10574.58,42140.09,0.0,0.0,0.0,6577.0,0.0
Atencingo-11-01,25.49,453.51,355.65,453.5,2161.36,16094.64,0.0,0.0,0.0,0,0
Atencingo-11-02,0,0,0,0,0,0,0,0,0,0,0
Atencingo-11-03,0,0,0,0,0,0,0,0,0,0,0
Atencingo-11-04,177.53,828.0,1096.35,615.4,3830.42,39414.81,0.0,0.0,0.0,391457.0,198467.91
Atencingo-11-05,283.74,2307.47,2938.5,1623.94,8224.34,65691.35,0.0,0.0,0.0,628253.81,308441.84
Atencingo-11-06,4.89,2607.06,2520.76,1924.56,6199.7,52553.08,0.0,0.0,0.0,503821.0,256478.48
Atencingo-11-07,0.0,3302.2,3701.6,2990.7,7975.7,67557.19,0.0,0.0,0.0,593540.0,302832.21
Atencingo-11-08,0.0,2262.4,2586.83,2213.2,3922.8,63311.18,0.0,0.0,0.0,163074.5,79207.73
Atencingo-11-09,0.0,4358.38,4093.35,3691.58,4503.7,69642.83,0.0,0.0,0.0,0,0
Atencingo-11-10,1006.84,4758.05,3244.22,5571.21,9196.92,92170.92,0.0,0.0,0.0,0,0
Atencingo-11-11,1211.52,2360.43,2083.63,2459.97,6342.82,33168.95,0.0,0.0,0.0,0,0
Atencingo-11-12,141.16,878.04,1157.63,1097.04,8208.82,28480.6,0.0,0.0,0.0,1542.0,0.0
Atencingo-12-01,446.82,3233.61,3739.09,3978.15,11402.05,3603.85,0.0,0.0,0.0,16362.0,7410.96
Atencingo-12-02,742.58,1017.78,1050.65,1325.15,5300.07,2883.08,0.0,0.0,0.0,542628.0,271308.76
Atencingo-12-03,0.0,1138.44,1635.36,979.68,6396.24,2883.08,0.0,0.0,0.0,554917.0,277450.97
Atencingo-12-04,0.0,457.2,437.04,307.87,1584.2,720.77,0.0,0.0,0.0,133222.0,66460.71
Atencingo-12-05,0,0,0,0,0,0,0,0,0,0,0
Atencingo-12-06,0.0,614.25,686.75,452.5,1527.05,10115.14,0.0,0.0,0.0,130100.0,65543.72
Atencingo-12-07,0.0,2108.1,2036.78,1599.8,3605.1,30345.42,0.0,0.0,0.0,378183.36,194062.14
Atencingo-12-08,0.0,2509.95,2968.05,2382.2,4896.05,40460.56,0.0,0.0,0.0,489135.26,244678.27
Atencingo-12-09,0.0,3770.64,3718.14,3567.1,7903.24,40460.56,0.0,0.0,0.0,52747.16,24486.08
Atencingo-12-10,298.45,5135.52,3053.71,4048.24,7391.11,2883.08,0.0,0.0,0.0,1613.0,0.0
Atencingo-12-11,293.86,2306.73,2102.1,2667.72,4757.97,2883.08,0.0,0.0,0.0,0,0
Atencingo-12-12,429.04,2346.36,1339.76,2270.84,9816.79,3603.85,0.0,0.0,0.0,6601.0,0.0
Atencingo-13-01,218.12,0.0,1260.7,3014.73,15062.57,0,0,0,0,2053.0,0.0
Atencingo-13-02,319.89,0.0,387.27,1109.27,14399.02,0,0,0,0,59770.4,28150.0
Atencingo-13-03,302.71,0.0,970.86,976.95,11045.76,0,0,0,0,668995.14,335901.76
Atencingo-13-04,101.87,1325.27,2117.81,1284.88,6429.4,2162.31,0.0,0.0,0.0,542269.6,274859.49
Atencingo-13-05,0.0,2058.12,2352.36,1437.0,7885.68,2883.08,0.0,0.0,0.0,528776.0,267096.98
Atencingo-13-06,0.0,2841.1,2721.38,2269.3,9373.5,3603.85,0.0,0.0,0.0,651760.0,337410.15
Atencingo-13-07,0.0,2442.33,2581.11,2056.89,5331.0,2883.08,0.0,0.0,0.0,521263.8,272019.64
Atencingo-13-08,0.0,4029.1,3665.48,3703.54,5840.09,2883.08,0.0,0.0,0.0,437044.36,219366.54
Atencingo-13-09,0.0,2777.48,3504.43,2715.63,4878.1,2883.08,0.0,0.0,0.0,0,0
Atencingo-13-10,117.81,0.0,1094.25,1232.5,2572.98,0,0,0,0,0,0
Atencingo-13-11,116.82,0.0,2089.1,3872.26,6965.4,0,0,0,0,394.0,0.0
Atencingo-13-12,198.14,0.0,912.07,2258.07,10338.43,0,0,0,0,2914.0,0.0
Atencingo-14-01,165.29,0.0,592.5,1317.48,8375.33,32671.64,0.0,0.0,0.0,3140.2,0.0
Atencingo-14-02,190.32,129.27,391.37,527.67,7854.73,35070.24,0.0,0.0,0.0,333455.0,167374.94
Atencingo-14-03,364.01,0.0,1600.7,1047.99,8949.99,44884.48,0.0,0.0,0.0,673239.0,340559.47
Atencingo-14-04,116.45,0.0,2023.17,1623.42,9338.47,9784.17,0.0,0.0,0.0,548868.51,279851.29
Atencingo-14-05,1.8,0.0,2643.62,1794.77,9023.19,2092.64,0.0,0.0,0.0,550434.0,285782.85
Atencingo-14-06,0.0,0.0,3909.7,2930.71,9392.41,5155.44,0.0,0.0,0.0,666343.0,345079.0
Atencingo-14-07,0.0,0.0,4561.95,3665.98,13880.19,7254.66,0.0,0.0,0.0,547435.0,278772.87
Atencingo-14-08,0.0,0.0,5277.6,4832.34,15856.27,14425.02,0.0,0.0,0.0,666263.81,338335.32
Atencingo-14-09,0.0,0.0,1986.99,2026.07,4017.2,17283.07,0.0,0.0,0.0,36569.25,16128.33
Atencingo-14-10,0.0,0.0,2362.95,4707.8,10194.75,21086.15,0.0,0.0,0.0,0,0
Atencingo-14-11,0.0,0.0,1569.45,2971.6,9139.55,28358.26,0.0,0.0,0.0,0,0
Atencingo-14-12,59.27,0.0,765.6,1742.8,8184.85,27367.77,0.0,0.0,0.0,0,0
Atencingo-15-01,117.74,1063.09,915.48,1396.57,8135.13,16603.0,0.0,0.0,0.0,504.2,0.0
Atencingo-15-02,75.48,311.55,241.64,417.7,6437.7,17841.44,0.0,0.0,0.0,152314.0,76806.0
Atencingo-15-03,159.64,717.65,1194.27,1567.69,9169.26,25137.88,0.0,0.0,0.0,696372.94,347943.69
Atencingo-15-04,322.18,229.12,2769.47,2168.41,9793.71,35991.09,0.0,0.0,0.0,547240.27,274427.62
Atencingo-15-05,305.75,0.0,3784.7,3787.29,12145.68,50703.2,0.0,0.0,0.0,557052.79,279147.26
Atencingo-15-06,5.52,0.0,3685.34,3586.02,8035.09,40562.56,0.0,0.0,0.0,551129.5,277830.37
Atencingo-15-07,7.59,0.0,3511.48,3114.5,7556.45,40562.56,0.0,0.0,0.0,540498.5,270034.32
Atencingo-15-08,0.0,0.0,5222.87,3866.98,9907.14,50703.2,0.0,0.0,0.0,114507.05,56168.6
Atencingo-15-09,0.0,0.0,2984.87,3158.36,8464.0,40562.56,0.0,0.0,0.0,0,0
Atencingo-15-10,311.87,1660.07,1443.9,1823.49,6037.15,0,0,0,0,550.0,0.0
Atencingo-15-11,274.59,2677.42,1664.55,3430.28,11257.95,0,0,0,0,4064.0,0.0
