Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Total Cosechado,Total Molido
Higo-10-11,0,0,0,0,0,0,0,0,0,0,0
Higo-10-12,0,0,0,0,0,0,0,0,0,0,0
Higo-11-01,960.96,59.95,111.5,296.9,705.95,8910.0,25697.9,0.0,0.0,0,0
Higo-11-02,0,0,0,0,0,0,0,0,0,0,0
Higo-11-03,0,0,0,0,0,0,0,0,0,0,0
Higo-11-04,0.0,799.02,1683.03,1436.69,2297.75,9812.55,45706.92,0.0,0.0,275087.88,137543.94
Higo-11-05,0.0,3347.52,2581.77,1463.4,1492.42,16354.25,76178.2,0.0,0.0,536496.12,268248.06
Higo-11-06,0.0,1366.88,1487.66,1263.74,1605.2,9812.55,45706.92,0.0,0.0,259381.9,104658.95
Higo-11-07,0.0,2117.05,2264.54,1928.67,1944.24,16354.25,76178.2,0.0,0.0,483210.12,241605.06
Higo-11-08,0.0,949.22,818.93,1219.63,1049.33,9812.55,45706.92,0.0,0.0,280063.88,140031.94
Higo-11-09,0.0,2452.85,2543.6,2511.13,3250.45,13083.4,60942.56,0.0,0.0,449150.32,224575.16
Higo-11-10,0.0,3022.53,2423.53,2851.66,2389.9,17183.4,71153.56,0.0,0.0,479104.32,239552.16
Higo-11-11,581.48,0.0,0.0,85.74,10.0,11130.85,49213.8,0.0,0.0,119776.08,59888.04
Higo-11-12,1311.94,302.03,214.75,782.52,945.38,11848.0,51271.3,0.0,0.0,0,0
Higo-12-01,812.49,1204.97,722.87,1137.77,1117.48,42689.16,68446.4,0.0,0.0,0,0
Higo-12-02,0.0,914.07,777.52,799.04,475.45,42689.16,68446.4,0.0,0.0,145251.09,72243.0
Higo-12-03,100.53,163.5,1081.37,263.19,503.49,44589.16,68446.4,0.0,0.0,424111.22,211299.02
Higo-12-04,156.0,0.0,247.75,222.0,366.9,12572.29,17111.6,0.0,0.0,90073.94,44100.97
Higo-12-05,0,0,0,0,0,0,0,0,0,0,0
Higo-12-06,0.0,0.0,0.0,0.0,0.0,10098.5,31348.95,0.0,0.0,102906.2,51453.1
Higo-12-07,0.0,3458.72,3966.56,3893.52,2981.55,30295.5,94046.85,0.0,0.0,276246.66,138123.33
Higo-12-08,0.0,4241.77,3203.56,3516.56,3540.37,40394.0,125395.8,0.0,0.0,0,0
Higo-12-09,0.0,734.23,245.44,640.4,599.32,30295.5,94046.85,0.0,0.0,0,0
Higo-12-10,1207.36,1382.12,1408.83,912.83,482.98,9610.85,68446.4,0.0,0.0,0,0
Higo-12-11,1046.57,253.48,1371.04,1219.15,1004.09,13718.14,68446.4,0.0,0.0,0,0
Higo-12-12,644.19,761.76,1070.38,533.91,654.42,37198.52,85558.0,0.0,0.0,0,0
Higo-13-01,241.76,0.0,1189.63,489.14,252.76,39303.6,80996.88,0.0,0.0,0,0
Higo-13-02,105.98,0.0,298.5,163.48,94.98,39363.6,81574.48,0.0,0.0,829.08,0.0
Higo-13-03,30.16,0.0,135.77,81.71,87.71,49204.5,101968.1,0.0,0.0,335291.92,167465.0
Higo-13-04,468.0,0.0,1395.26,1134.6,1453.9,47557.77,71728.42,0.0,0.0,398170.58,198252.07
Higo-13-05,708.76,0.0,2528.63,2262.53,2688.76,50289.16,68446.4,0.0,0.0,497964.88,244729.88
Higo-13-06,243.13,0.0,2021.1,2279.08,2492.11,50289.16,68446.4,0.0,0.0,468647.36,232864.9
Higo-13-07,0.0,0.0,2252.15,1921.32,1978.48,50289.16,69515.15,0.0,0.0,494644.02,247322.01
Higo-13-08,0.0,0.0,774.19,1436.98,966.73,50289.16,69871.4,0.0,0.0,450783.84,225391.92
Higo-13-09,0.0,0.0,4329.32,3965.36,5535.17,62861.45,87339.25,0.0,0.0,437436.26,218718.13
Higo-13-10,493.92,0.0,4943.68,5497.86,3610.25,13137.86,37432.37,0.0,0.0,0,0
Higo-13-11,641.05,0.0,2164.37,1983.74,2857.05,20869.67,66922.93,0.0,0.0,0,0
Higo-13-12,49.25,0.0,206.3,824.48,87.17,36167.12,98343.97,0.0,0.0,0,0
Higo-14-01,176.32,0.0,738.25,111.64,122.45,17697.12,65884.92,0.0,0.0,0,0
Higo-14-02,63.75,0.0,201.68,281.75,78.0,17695.12,65884.92,0.0,0.0,155247.0,77623.5
Higo-14-03,108.71,0.0,63.57,134.89,5.82,22118.9,82356.15,0.0,0.0,661062.36,330531.18
Higo-14-04,0.0,0.0,533.13,207.43,560.19,24105.58,57258.47,0.0,0.0,364436.7,182218.35
Higo-14-05,0.0,0.0,308.55,94.25,0.0,39363.6,81574.48,0.0,0.0,502722.4,251361.2
Higo-14-06,0.0,0.0,1004.52,1287.13,1215.84,39363.6,81574.48,0.0,0.0,445746.0,222873.0
Higo-14-07,0.0,0.0,1194.54,1476.32,1199.78,39363.6,81574.48,0.0,0.0,531142.0,265571.0
Higo-14-08,0.0,0.0,5872.08,4772.09,6785.39,49204.5,101968.1,0.0,0.0,598556.0,299278.0
Higo-14-09,0.0,0.0,3735.52,3658.01,4762.51,39363.6,81574.48,0.0,0.0,361702.2,180851.1
Higo-14-10,622.27,0.0,3621.4,3877.09,3805.61,428.7,0.0,0.0,0.0,0,0
Higo-14-11,402.64,0.0,1950.03,2550.62,973.12,16299.16,64663.69,0.0,0.0,0,0
Higo-14-12,191.36,0.0,784.12,792.41,1854.96,12941.59,49413.69,0.0,0.0,0,0
Higo-15-01,244.2,2683.7,2556.09,12244.5,12372.51,4960.48,19100.2,0.0,0.0,0,0
Higo-15-02,56.14,0.0,175.94,1990.92,159.4,4960.48,19100.2,0.0,0.0,129819.32,64909.66
Higo-15-03,19.25,0.0,5.25,1.5,3.0,6200.6,23875.25,0.0,0.0,673174.48,336587.24
Higo-15-04,227.54,738.56,986.53,522.88,1371.82,14511.46,54188.74,0.0,0.0,418395.84,199909.38
Higo-15-05,81.5,0.0,674.1,482.11,580.14,22118.9,82356.15,0.0,0.0,632130.3,314565.57
Higo-15-06,0.0,0.0,1227.99,1129.61,1287.2,17695.12,65884.92,0.0,0.0,301418.16,150709.08
Higo-15-07,0.0,0.0,1058.01,1294.85,452.56,17695.12,65884.92,0.0,0.0,397924.88,198962.44
Higo-15-08,0.0,0.0,1874.74,1486.85,275.85,22118.9,82356.15,0.0,0.0,602135.24,301067.62
Higo-15-09,0.0,0.0,338.86,0.0,378.9,17695.12,65884.92,0.0,0.0,432361.26,216180.63
Higo-15-10,0.0,806.07,4833.22,6335.67,5252.48,257.0,0.0,0.0,0.0,0,0
Higo-15-11,118.4,8872.83,9705.09,14315.76,19419.48,321.25,0.0,0.0,0.0,0,0
Higo-15-12,178.74,0.0,3.0,31.65,744.49,4547.12,16647.05,0.0,0.0,0,0
Higo-16-01,286.0,92.6,263.25,853.54,152.91,10920.7,19156.2,0.0,0.0,4469.88,0.0
Higo-16-02,31.71,16.03,12.78,47.06,56.98,8736.56,15324.96,0.0,0.0,264922.8,132373.14
Higo-16-03,28.71,442.3,715.54,141.25,393.47,8736.56,15324.96,0.0,0.0,460202.0,230101.0
Higo-16-04,0.0,729.54,335.13,43.75,797.44,5904.5,18156.39,0.0,0.0,483322.08,241661.04
Higo-16-05,344.65,4381.7,3760.84,4704.25,7496.28,6200.6,23875.25,0.0,0.0,692762.58,346381.29
Higo-16-06,0.0,2211.48,4016.42,2364.34,5849.25,4960.48,19100.2,0.0,0.0,508961.38,254480.69
Higo-16-07,0.0,2942.47,2192.22,3700.27,5704.17,6200.6,23875.25,0.0,0.0,606988.28,303494.14
Higo-16-08,0.0,2309.15,2619.98,2240.4,3875.15,4960.48,19100.2,0.0,0.0,475318.0,237659.0
Higo-16-09,0.0,3601.25,3515.2,5021.72,7433.48,4960.48,19100.2,0.0,0.0,30087.78,15043.89
Higo-16-10,0.0,1753.09,6603.13,10780.84,6019.57,3209.14,6575.05,0.0,0.0,0,0
Higo-16-11,34.75,2171.7,378.9,8027.24,4753.16,4326.51,7502.25,0.0,0.0,0,0
Higo-16-12,51.74,184.35,18.8,5002.37,163.02,6393.42,13694.47,0.0,0.0,0,0
Higo-17-01,46.25,406.6,229.67,2211.64,3012.24,2910.0,24890.0,0.0,0.0,0,0
Higo-17-02,74.9,99.75,58.25,30.5,32.5,2328.0,19912.0,0.0,0.0,0,0
Higo-17-03,0.0,4.28,179.19,137.04,105.88,2328.0,19912.0,0.0,0.0,428250.2,214125.1
Higo-17-04,41.25,1230.54,1559.1,607.91,645.24,9318.56,20302.96,0.0,0.0,669994.34,334997.17
Higo-17-05,0.0,2852.56,3813.56,1602.04,4836.55,8736.56,15324.96,0.0,0.0,529098.0,264549.0
Higo-17-06,0.0,2672.4,2719.8,2747.04,5568.53,8736.56,15324.96,0.0,0.0,529716.0,264858.0
Higo-17-07,0.0,3270.24,2891.16,2507.85,5421.86,10920.7,19156.2,0.0,0.0,677226.0,338613.0
Higo-17-08,0.0,2991.87,1585.52,2142.6,5343.2,10920.7,19156.2,0.0,0.0,609892.0,304946.0
Higo-17-09,124.19,2712.18,4177.23,4824.5,8506.05,8736.56,15324.96,0.0,0.0,229292.02,114646.01
Higo-17-10,133.68,2648.37,2854.83,5328.23,10711.81,2184.14,3831.24,0.0,0.0,0,0
Higo-17-11,360.65,1345.71,969.89,5190.61,4626.02,1122.0,6681.28,0.0,0.0,0,0
Higo-17-12,97.59,974.48,733.36,4825.18,3547.3,2328.0,19912.0,0.0,0.0,0,0
Higo-18-01,641.5,83.56,301.97,5553.39,751.64,13661.48,18901.68,0.0,0.0,0,0
Higo-18-02,423.43,126.27,150.67,3909.62,711.31,16519.92,18901.68,0.0,0.0,0,0
Higo-18-03,357.74,596.98,82.98,611.81,381.49,17335.4,18901.68,0.0,0.0,315425.16,157712.58
Higo-18-04,217.86,2172.96,3889.86,542.98,1219.13,10413.7,24384.84,0.0,0.0,608872.28,304436.14
Higo-18-05,0.0,2171.42,2850.69,787.64,2220.83,2328.0,19912.0,0.0,0.0,587915.2,293957.6
Higo-18-06,0.0,1583.91,2411.76,1789.92,1861.81,2328.0,19912.0,0.0,0.0,563677.64,281838.82
