Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Total Cosechado,Total Molido
Bellavista-10-11,0,0,0,0,0,0,0,0,0,0,0
Bellavista-10-12,0,0,0,0,0,0,0,0,0,0,0
Bellavista-11-01,0,0,0,150,557,612.2,322.98,0,0,0,0
Bellavista-11-02,0,0,0,0,0,0,0,0,0,0,0
Bellavista-11-03,0,0,0,0,0,0,0,0,0,0,0
Bellavista-11-04,0,0,140,0,304.75,530.7,27.04,4.2,0,79696,51836.05
Bellavista-11-05,0,0,240,0,555.4,535.4,27.04,4.2,0,86211.8,45778.96
Bellavista-11-06,0,0,0,0,0,0,0,0,0,0,0
Bellavista-11-07,0,307.5,2738.8,1155.6,2455.15,1091.1,54.08,8.4,0,0,0
Bellavista-11-08,0,271,305,437.7,527,575.45,13.52,2.1,0,0,0
Bellavista-11-09,0,216.7,73.75,140,897.8,575.45,13.52,2.1,0,0,0
Bellavista-11-10,0,1830.6,241.05,183.6,0,1726.35,363.54,6.3,0,0,0
Bellavista-11-11,0,298.25,0,205,110,306.1,161.49,0,0,0,0
Bellavista-11-12,0,305,0,110,318.45,612.2,322.98,0,0,0,0
Bellavista-12-01,0,0,0,0,0,0,0,0,0,0,0
Bellavista-12-02,0,0,0,0,0,0,0,0,0,0,0
Bellavista-12-03,0,0,0,0,0,0,0,0,0,0,0
Bellavista-12-04,0,0,0,0,0,0,0,0,0,0,0
Bellavista-12-05,0,0,0,0,0,0,0,0,0,0,0
Bellavista-12-06,0,16.4,70.8,0,70.1,306.1,161.49,0,0,44508,29035.6
Bellavista-12-07,0,173.5,855.5,193,1413.4,612.2,322.98,0,0,12351.88,5761.99
Bellavista-12-08,0,734.6,1136.55,681,2546.95,1224.4,645.96,0,0,0,0
Bellavista-12-09,0,1078.5,383.4,1106,2547.55,918.3,484.47,0,0,0,0
Bellavista-12-10,0,2141.05,727.3,1294,88.3,210.15,75.65,0,0,0,0
Bellavista-12-11,0,3875.25,0,323.25,92.7,436.1,241.5,0,0,0,0
Bellavista-12-12,0,0,0,152.25,5.45,516.95,251.5,0,0,0,0
Bellavista-13-01,0,0,0,0,0,2932.4,1040,84,254,0,0
Bellavista-13-02,0,0,0,0,1943.29,5978.8,2625,202,542,20778.8,25749.28
Bellavista-13-03,0,0,263.1,0,60.7,8585.45,4106,295,720,188520.6,148265.73
Bellavista-13-04,0,0,229.05,0,5,1894.35,922.5,59,144,0,0
Bellavista-13-05,0,0,743.4,47,672.05,1079.6,657.5,1053.88,855.92,235864.94,134822.63
Bellavista-13-06,0,0,1699.9,327.2,1451.15,1966.25,1640,1317.35,1069.9,257270.3,178721.63
Bellavista-13-07,0,0,3718.1,884.2,4054.8,2430.6,2183,1053.88,855.92,201799.95,130592.98
Bellavista-13-08,0,0,1636.79,489.4,2024.6,2555.45,2506,790.41,641.94,60694.94,45106.77
Bellavista-13-09,0,0,748.95,1189.2,1830.4,4678.8,3636,1053.88,941.52,0,0
Bellavista-13-10,0,0,0,645.5,1271.67,1379.9,0,13,51.6,0,0
Bellavista-13-11,0,0,114.2,187.35,0,2387.8,180,18.5,72.8,0,0
Bellavista-13-12,0,0,7,1792.59,48,5547.2,1595,93,278,0,0
Bellavista-14-01,87.45,0,0,44.2,24.6,3050.1,16300.9,495,575.4,0,0
Bellavista-14-02,0,0,0,0,347,6100.2,32601.8,1124,1150.8,48056,43837.48
Bellavista-14-03,18.7,0,423,14,1452.35,7625.25,40752.25,1462.5,1438.5,223186,168118.98
Bellavista-14-04,0,0,695.7,90,250.51,7258.1,11162.95,504.5,750.2,161098.82,119096.75
Bellavista-14-05,0,0,972.7,73,490.25,5777.55,3147.5,354,575.5,162662.8,94816.55
Bellavista-14-06,0,0,2053.1,639.3,1776.5,9739.75,5417.3,682,1002.5,276029.8,162568.19
Bellavista-14-07,0,0,1648.85,439.8,1645.6,7955,4674.1,602,802,196863.7,113719.29
Bellavista-14-08,0,0,3036.6,704.05,2347.9,10957.15,6808.35,778,1002.5,184656.7,134965.81
Bellavista-14-09,0,0,1988.15,1058.35,2582.7,9357.45,5797.8,632,831,6618.52,11462.79
Bellavista-14-10,0,0,271.95,1301.2,1556.5,2145.2,7978.35,10.5,176.1,0,0
Bellavista-14-11,0,0,146.09,724,339.11,5439.75,36030.07,165.5,757.1,0,0
Bellavista-14-12,65,0,0,1341.75,597.39,5820.2,32601.8,738,1097.8,0,0
Bellavista-15-01,65.75,0,0,616.6,740.8,13092,9392,836,1823,0,0
Bellavista-15-02,0,0,0,575,248,13092,9392,1092,1888,0,0
