Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Total Cosechado,Total Molido
Casasano-17-05,146.46,921.94,1995.83,1799.13,3100.18,16268.72,12523.68,0.0,0.0,203614.7,108545.99
Casasano-17-06,60.89,1764.82,2125.06,1932.43,3649.72,16268.72,12523.68,0.0,0.0,194641.94,100289.13
Casasano-17-07,16.15,2226.47,1991.54,2182.69,3963.77,20335.9,15654.6,0.0,0.0,226497.64,119817.23
Casasano-17-08,4.38,1782.57,1880.16,1814.37,3658.78,16268.72,12523.68,0.0,0.0,171934.76,93547.13
Casasano-17-09,2.73,1389.29,970.91,1065.29,1854.05,16268.72,12523.68,0.0,0.0,0,0
Casasano-17-10,0.0,1336.02,540.13,864.63,1804.23,5817.68,3130.92,0.0,0.0,0,0
Casasano-17-11,43.92,1468.93,340.04,583.17,2330.82,16625.0,6560.25,0.0,0.0,0,0
Casasano-17-12,9.11,21.47,0.0,23.24,40.15,19119.44,10785.0,0.0,0.0,0,0
Casasano-18-01,93.88,201.11,34.18,99.96,438.59,14558.0,1330.48,0.0,0.0,0,0
Casasano-18-02,75.06,16.0,78.91,195.4,156.34,14558.0,1330.48,0.0,0.0,0,0
Casasano-18-03,171.18,80.91,162.53,141.05,849.95,14558.0,1330.48,0.0,0.0,201614.42,101547.87
Casasano-18-04,180.62,803.96,1579.98,1198.69,2153.28,21618.58,13955.03,0.0,0.0,261432.84,135103.53
Casasano-18-05,165.2,1264.97,2494.41,2374.19,3158.57,19119.44,17719.72,0.0,0.0,195244.04,99251.44
Casasano-18-06,98.13,1511.09,2011.34,1895.76,3752.91,19119.44,17719.72,0.0,0.0,188733.54,97429.47
Casasano-18-07,100.28,2979.37,2730.91,2775.26,5347.33,23899.3,22149.65,0.0,0.0,237953.92,129686.12
Casasano-18-08,33.29,1554.49,1533.16,1570.34,2994.07,19119.44,17719.72,0.0,0.0,162470.66,85381.15
Casasano-18-09,3.36,1640.26,1389.11,1480.84,2702.8,29886.1,22149.65,0.0,0.0,125761.64,50269.31
Casasano-18-10,24.79,1160.81,546.91,823.14,2007.37,17311.82,4429.93,0.0,0.0,0,0
Casasano-18-11,10.35,835.92,330.55,366.24,1440.82,14384.0,0.0,0.0,0.0,0,0
Casasano-18-12,21.28,622.86,38.19,163.96,764.15,18154.0,888.81,0.0,0.0,0,0
Casasano-19-01,29.14,0.99,1.98,9.44,44.99,18524.96,0.0,0.0,0.0,0,0
Casasano-19-02,58.18,7.22,13.16,44.6,131.76,18524.96,0.0,0.0,0.0,0,0
Casasano-19-03,139.57,47.07,97.09,129.95,734.86,23156.2,0.0,0.0,0.0,192362.76,96564.58
Casasano-19-04,214.23,819.84,1674.11,1437.91,1941.9,15549.74,997.86,0.0,0.0,234691.64,121953.59
Casasano-19-05,139.79,1299.9,2413.47,2184.48,3379.02,14558.0,1330.48,0.0,0.0,242484.58,124764.36
Casasano-19-06,123.3,2451.04,3069.37,2903.59,5456.03,18197.5,1663.1,0.0,0.0,288479.6,150759.26
Casasano-19-07,52.68,1645.96,1546.47,1622.8,3090.16,14558.0,1330.48,0.0,0.0,216925.49,111295.05
Casasano-19-08,15.03,1704.88,1608.5,2473.55,3285.35,14558.0,1330.48,0.0,0.0,183773.3,96074.23
Casasano-19-09,0.0,1586.57,1058.96,889.83,2421.03,20123.66,1663.1,0.0,0.0,1868.2,0.0
Casasano-19-10,0.0,1533.74,867.66,1033.5,2836.49,16419.74,332.62,0.0,0.0,0,0
Casasano-19-11,23.23,732.91,227.08,239.53,901.36,17491.33,0.0,0.0,0.0,0,0
Casasano-19-12,16.17,733.38,111.98,319.63,881.58,23156.2,0.0,0.0,0.0,0,0
Casasano-20-01,36.19,7.05,13.22,17.82,57.24,21559.44,0.0,0.0,0.0,0,0
Casasano-20-02,98.86,31.91,121.58,85.33,370.52,21559.44,0.0,0.0,0.0,0,0
