Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Total Cosechado,Total Molido
Zapata-10-11,16.3,1006.6,247.6,836.4,5398.8,28709.2,21009.5,0.0,0.0,0,0
Zapata-10-12,79.4,1189.4,183.2,1462.3,8334.0,39272.6,42192.8,0.0,231.2,0,0
Zapata-11-01,117.8,353.8,15.4,227.0,2162.3,10421.1,13914.8,0.0,1424.0,278.5,0.0
Zapata-11-02,0,0,0,0,0,0,0,0,0,0,0
Zapata-11-03,0,0,0,0,0,0,0,0,0,0,0
Zapata-11-04,609.0,261.7,848.2,1100.4,5402.1,34838.5,51064.8,0.0,1307.4,270199.32,141456.65
Zapata-11-05,26.6,1383.5,2341.0,2481.1,10547.9,64301.2,85108.0,0.0,3041.1,496151.82,261964.72
Zapata-11-06,0.0,2317.0,5972.4,3027.6,8872.7,57952.2,68086.4,0.0,3585.4,316875.6,162249.57
Zapata-11-07,0.0,1504.9,2480.7,1779.6,7299.7,46491.0,51064.8,0.0,3174.9,255242.7,131413.59
Zapata-11-08,0.0,1798.6,4018.8,3674.7,7896.1,67860.7,70573.2,0.0,4808.7,213928.62,105954.52
Zapata-11-09,0.0,2239.8,3299.6,2960.1,7216.9,71462.9,71861.9,0.0,5031.8,137204.32,64896.32
Zapata-11-10,22.6,3094.5,2754.8,2935.4,6515.6,93320.2,107914.0,0.0,8016.7,170933.4,81120.4
Zapata-11-11,248.3,1157.2,601.7,2287.6,7977.0,37248.4,32287.5,0.0,5600.8,661.0,0.0
Zapata-11-12,256.9,1126.1,52.6,827.5,5442.7,29938.1,33247.8,0.0,4272.0,1343.5,0.0
Zapata-12-01,638.7,899.2,68.6,1690.1,8251.3,49447.1,45717.8,0.0,7749.9,4004.0,0.0
Zapata-12-02,711.8,227.2,70.3,1106.2,6222.0,41951.3,63951.7,0.0,6862.9,216379.16,114660.95
Zapata-12-03,538.9,255.9,580.6,1019.7,7713.9,45950.3,81446.8,0.0,7864.4,448380.44,225945.3
Zapata-12-04,0.0,58.0,267.9,214.9,1785.0,12173.9,20361.7,0.0,2017.2,102986.62,56454.82
Zapata-12-05,0,0,0,0,0,0,0,0,0,0,0
Zapata-12-06,0.0,482.1,576.2,814.1,1942.6,14038.4,16472.7,0.0,2466.7,85761.6,48373.8
Zapata-12-07,0.0,910.0,2845.2,1763.7,5803.3,31855.7,34003.9,0.0,5190.6,185049.8,110396.16
Zapata-12-08,401.2,1500.7,3413.4,2841.7,8280.4,67120.8,70469.0,0.0,10571.9,338859.06,189495.98
Zapata-12-09,0.0,434.7,627.0,334.3,1951.6,35419.3,37162.9,0.0,5385.1,110917.4,40491.49
Zapata-12-10,5.3,1452.3,1720.5,2172.3,4573.3,33953.1,14855.7,0.0,4976.2,0,0
Zapata-12-11,95.3,1366.0,757.0,1603.2,8097.1,36015.9,18117.4,0.0,5231.6,0,0
Zapata-12-12,475.8,1786.2,453.2,1951.9,10969.1,46620.5,35507.3,0.0,6955.6,4499.0,0.0
Zapata-13-01,276.9,0.0,55.6,727.6,6812.75,48306.3,60617.6,0.0,12309.3,0,0
Zapata-13-02,486.7,0.0,603.4,447.1,5503.6,49667.1,62243.7,0.0,12936.2,0,0
Zapata-13-03,735.8,0.0,701.6,1214.3,9441.2,64432.0,87822.0,0.0,16911.7,479704.66,261328.14
Zapata-13-04,246.8,788.3,1850.8,2218.3,12088.5,51946.8,79200.3,0.0,10591.4,410029.13,229594.1
Zapata-13-05,0.0,1722.8,3195.7,1889.8,11045.4,54671.4,81446.8,0.0,10008.6,395227.72,219334.94
Zapata-13-06,0.0,2708.4,4650.5,2525.1,11387.0,70986.0,101808.5,0.0,13994.5,482563.1,270524.64
Zapata-13-07,331.2,1169.8,2070.4,1412.2,7528.1,60459.2,86713.2,0.0,11691.6,398757.68,211495.97
Zapata-13-08,0.0,1550.4,2906.2,2652.0,8414.3,64600.2,89000.3,0.0,11691.6,168120.28,83186.74
Zapata-13-09,0.0,2926.8,4803.1,5157.7,9377.2,89917.9,113675.9,0.0,14915.2,1289.0,0.0
Zapata-13-10,8.6,0.0,990.9,1146.8,5447.5,41879.9,11704.8,0.0,9762.6,0,0
Zapata-13-11,116.1,0.0,714.0,3021.1,7679.9,43260.7,14080.7,0.0,11426.9,0,0
Zapata-13-12,430.6,0.0,815.9,1726.0,12660.15,58347.5,51445.9,0.0,14946.2,0,0
Zapata-14-01,85.5,0.0,350.4,613.2,8019.8,43726.5,56723.7,0.0,8987.6,0,0
Zapata-14-02,239.4,0.0,439.6,507.3,6998.5,44748.0,62360.7,0.0,9028.1,54044.24,27248.59
Zapata-14-03,724.5,0.0,625.2,1067.3,7828.0,57863.9,79078.5,0.0,11702.5,486496.14,235897.72
Zapata-14-04,444.5,0.0,1464.4,1435.8,8334.9,54632.1,70161.3,0.0,13337.6,381792.3,210954.25
Zapata-14-05,0.0,0.0,3811.7,2605.5,8777.5,60525.1,72460.8,0.0,15703.2,365829.58,260119.06
Zapata-14-06,0.0,0.0,6040.9,4003.6,13828.4,85081.7,90576.0,0.0,21228.4,494031.62,314385.71
Zapata-14-07,0.0,0.0,3505.8,2876.8,7287.9,75130.7,72460.8,0.0,17348.1,353303.28,222503.53
Zapata-14-08,0.0,0.0,2269.1,2670.6,7043.8,100026.7,92965.6,0.0,22085.3,389899.84,218650.63
Zapata-14-09,0.0,0.0,1346.4,1751.3,6838.4,84754.2,91241.3,0.0,17689.2,64056.76,31968.88
Zapata-14-10,2.0,0.0,1020.9,2214.3,9920.9,39654.6,34652.3,0.0,0.0,0,0
Zapata-14-11,153.6,0.0,1415.9,2371.6,8934.6,52519.8,51476.6,0.0,0.0,0,0
Zapata-14-12,130.9,0.0,62.2,1126.4,7858.7,43143.6,48298.5,0.0,6739.8,0,0
Zapata-15-01,0,0,0,0,0,0,0,0,0,0,0
Zapata-15-02,178.4,69.9,10.0,181.9,3974.2,33514.8,48564.3,0.0,2335.5,0,0
Zapata-15-03,0,0,0,0,0,0,0,0,0,0,0
Zapata-15-04,421.3,0.0,938.1,1342.2,7796.6,39513.8,47447.1,0.0,7405.7,309717.08,172813.78
Zapata-15-05,238.3,0.0,5423.4,3169.6,12235.3,75684.7,79244.7,0.0,12679.5,500801.82,300638.45
Zapata-15-06,12.0,0.0,3325.2,2092.9,7004.6,66888.5,63927.6,0.0,10438.5,421107.38,229708.67
Zapata-15-07,0.0,0.0,3253.9,2080.8,9894.4,71510.8,88250.4,0.0,10783.8,335269.33,187320.77
Zapata-15-08,0.0,0.0,3618.5,3026.7,10510.1,96924.6,110313.0,0.0,14046.0,279399.32,138617.5
Zapata-15-09,0.0,0.0,2063.5,4754.9,8612.7,81200.8,93294.3,0.0,11796.8,0,0
