Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Total Cosechado,Total Molido
Modelo-10-11,0,0,0,0,0,0,0,0,0,0,0
Modelo-10-12,24.75,130.5,282.75,1557.25,54.25,56982.5,23292.0,0.0,0.0,0,0
Modelo-11-01,40.0,168.75,669.75,1251.5,161.75,30114.75,4613.5,0.0,0.0,0,0
Modelo-11-02,0,0,0,0,0,0,0,0,0,0,0
Modelo-11-03,0,0,0,0,0,0,0,0,0,0,0
Modelo-11-04,133.75,61.25,78.0,190.25,371.75,43147.0,17469.0,0.0,0.0,225811.09,114120.29
Modelo-11-05,148.75,338.25,595.4,620.5,2074.0,72755.75,29115.0,0.0,0.0,471763.1,243922.92
Modelo-11-06,77.75,815.0,841.5,889.5,2143.75,61463.25,23292.0,0.0,0.0,334943.07,148583.42
Modelo-11-07,93.25,1372.25,1279.75,1724.25,2939.25,81311.5,29115.0,0.0,0.0,469952.04,236305.52
Modelo-11-08,17.5,1902.25,2103.5,2224.0,3957.5,74450.0,23292.0,0.0,0.0,413803.72,200363.86
Modelo-11-09,0.0,3159.75,3577.75,4466.75,5332.75,77949.5,27877.5,0.0,0.0,0,0
Modelo-11-10,337.25,1910.0,1116.5,4073.0,1337.5,104076.0,40620.75,0.0,0.0,0,0
Modelo-11-11,60.25,648.75,475.25,946.5,143.0,41393.5,9227.0,0.0,0.0,0,0
Modelo-11-12,109.25,229.75,280.5,1564.5,1057.0,56147.25,9227.0,0.0,0.0,0,0
Modelo-12-01,135.5,308.5,107.75,1117.75,448.25,74332.25,22222.5,0.0,0.0,0,0
Modelo-12-02,210.75,75.75,117.5,641.0,420.5,59691.0,23357.75,0.0,0.0,0,0
Modelo-12-03,105.5,88.0,168.25,523.0,1057.5,60162.75,25495.0,0.0,0.0,316302.45,153789.23
Modelo-12-04,28.25,36.0,27.25,80.0,439.25,15107.75,6373.75,0.0,0.0,84293.93,42087.46
Modelo-12-05,0,0,0,0,0,0,0,0,0,0,0
Modelo-12-06,82.75,346.25,496.0,475.25,1378.75,16619.25,4581.75,0.0,0.0,104527.23,51258.61
Modelo-12-07,0.0,793.5,943.75,1109.25,2197.75,37808.75,9163.5,0.0,0.0,171192.62,85320.31
Modelo-12-08,39.5,2640.5,3398.5,4182.25,4173.0,80184.25,21114.25,0.0,0.0,0,0
Modelo-12-09,0.0,1151.75,1276.5,2020.5,959.25,63763.0,20789.5,0.0,0.0,0,0
Modelo-12-10,15.5,512.0,252.75,858.5,328.0,31989.75,17778.0,0.0,0.0,52.5,0.0
Modelo-12-11,47.25,476.0,98.25,660.25,39.75,44881.0,17778.0,0.0,0.0,702.5,0.0
Modelo-12-12,97.75,137.0,118.0,1758.0,28.0,73253.5,22222.5,0.0,0.0,977.5,0.0
Modelo-13-01,28.5,0.0,34.75,72.5,0.0,62100.75,19573.0,0.0,0.0,0,0
Modelo-13-02,79.25,0.0,18.25,76.75,29.0,62182.25,20655.25,0.0,0.0,55.0,0.0
Modelo-13-03,99.0,0.0,57.25,94.5,522.5,77898.25,29877.5,0.0,0.0,391156.21,217260.16
Modelo-13-04,120.75,436.25,534.5,540.75,2181.75,61765.0,25096.75,0.0,0.0,379273.46,196697.3
Modelo-13-05,198.0,1281.75,1305.5,1460.25,2798.5,63878.75,25495.0,0.0,0.0,407059.24,202244.62
Modelo-13-06,191.75,2084.75,2377.75,3286.75,5197.75,86388.75,31868.75,0.0,0.0,476168.21,265365.08
Modelo-13-07,6.5,1729.5,2023.25,2978.5,4109.0,74774.75,25495.0,0.0,0.0,375341.88,205291.42
Modelo-13-08,0.0,1649.25,1889.5,2612.75,3737.5,78738.25,25495.0,0.0,0.0,321478.75,160795.42
Modelo-13-09,115.25,2770.0,3290.5,5559.25,6224.25,105181.75,31868.75,0.0,0.0,0,0
Modelo-13-10,20.75,0.0,437.75,2494.0,175.0,30428.5,14175.75,0.0,0.0,0,0
Modelo-13-11,3.75,0.0,209.0,920.0,218.5,49057.75,19573.0,0.0,0.0,0,0
Modelo-13-12,16.5,0.0,2.5,448.75,119.5,77248.0,24466.25,0.0,0.0,0,0
Modelo-14-01,20.25,0.0,95.5,712.0,104.75,60040.0,28470.0,0.0,0.0,0,0
Modelo-14-02,53.0,0.0,20.25,242.0,275.75,60131.5,28470.0,0.0,0.0,0,0
Modelo-14-03,161.5,0.0,30.75,124.5,727.25,75319.0,35587.5,0.0,0.0,272326.01,133447.97
Modelo-14-04,96.25,0.0,278.5,335.0,1873.75,62998.75,25044.0,0.0,0.0,389446.96,203754.01
