Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Total Cosechado,Total Molido
Puga-20-11,0,0,0,0,0,0,0,0,0,0,0
Puga-20-12,0,0,0,0,0,0,0,0,0,0,0
Puga-21-01,0,0,0,0,0,0,0,0,0,0,0
Puga-21-02,0,0,0,0,0,0,0,0,0,0,0
Puga-21-03,0,0,0,0,0,0,0,0,0,0,0
Puga-21-04,0,0,0,0,0,0,0,0,0,0,0
Puga-21-05,0,0,0,0,0,0,0,0,0,0,0
Puga-21-06,0,0,0,0,0,0,0,0,0,0,0
Puga-21-07,0,0,0,0,0,0,0,0,0,0,0
Puga-21-08,0,0,0,0,0,0,0,0,0,0,0
Puga-21-09,0,0,0,0,0,0,0,0,0,0,0
Puga-21-10,0,0,0,0,0,0,0,0,0,0,0
Puga-21-11,0,0,0,0,0,0,0,0,0,0,0
Puga-21-12,0,0,0,0,0,0,0,0,0,0,0
Puga-22-01,0,0,0,0,0,0,0,0,0,0,0
Puga-22-02,0,0,0,0,0,0,0,0,0,0,0
Puga-22-03,0,0,0,0,0,0,0,0,0,0,0
Puga-22-04,0,0,0,0,0,0,0,0,0,0,0
Puga-22-05,0,0,0,0,0,0,0,0,0,0,0
