Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Total Cosechado,Total Molido
Tala-10-11,0,0,0,0,0,0,0,0,0,0,0
Tala-10-12,0,0,0,0,0,0,0,0,0,0,0
Tala-11-01,118.25,2280.4,740.0,998.8,458.6,0,0,0,0,0,0
Tala-11-02,0,0,0,0,0,0,0,0,0,0,0
Tala-11-03,0,0,0,0,0,0,0,0,0,0,0
Tala-11-04,46.95,0.0,0.0,0.0,0.0,20025.01,5221.55,638.7,0.0,123270.28,68424.29
Tala-11-05,51.0,7.0,7.0,12.2,7.9,100125.05,26107.75,3193.5,0.0,730041.43,380820.3
Tala-11-06,63.1,1.6,1.4,1.4,2.3,80100.04,20886.2,2554.8,0.0,755545.9,387254.5
Tala-11-07,2.6,0.0,5.8,5.8,2.9,40050.02,10443.1,1277.4,0.0,358172.1,174142.73
Tala-11-08,179.4,2694.4,10823.09,5207.59,11725.43,60075.03,15664.65,1916.1,0.0,0,0
Tala-11-09,0,0,0,0,0,0,0,0,0,0,0
Tala-11-10,18.1,1633.0,837.5,1578.85,1112.8,20025.01,5221.55,560.7,0.0,0,0
Tala-11-11,39.95,1811.4,851.35,1679.85,1134.75,0,0,0,0,0,0
Tala-11-12,41.3,3789.71,653.95,2359.75,974.1,0,0,0,0,0,0
Tala-12-01,0,0,0,0,0,0,0,0,0,0,0
Tala-12-02,117.05,0.0,1333.32,436.65,149.4,0,0,0,0,0,0
Tala-12-03,197.95,0.0,499.55,594.2,89.2,0,0,0,0,337681.0,175806.88
Tala-12-04,23.6,0.0,0.0,0.0,0.0,0,0,0,0,54435.02,28163.87
Tala-12-05,0,0,0,0,0,0,0,0,0,0,0
Tala-12-06,110.9,0.0,0.0,0.0,0.0,0,0,0,0,179690.96,92835.31
Tala-12-07,0,0,0,0,0,0,0,0,0,0,0
Tala-12-08,69.5,1168.3,7103.64,2686.75,6836.58,0,0,0,0,182634.2,88247.16
Tala-12-09,280.15,2421.79,3354.4,2420.35,3581.45,0,0,0,0,0,0
Tala-12-10,264.9,4642.25,3190.9,9570.53,4438.4,0,0,0,0,0,0
Tala-12-11,287.7,1597.75,1077.0,1683.5,1182.95,0,0,0,0,0,0
Tala-12-12,0,0,0,0,0,0,0,0,0,0,0
Tala-13-01,0.0,0.0,219.3,280.45,231.45,0,0,0,0,0,0
Tala-13-02,741.08,0.0,202.28,243.18,254.55,0,0,0,0,0,0
Tala-13-03,295.07,0.0,163.65,180.1,257.75,0,0,0,0,776718.92,402001.41
Tala-13-04,103.05,0.0,37.4,51.2,23.6,0,0,0,0,500408.16,272600.84
Tala-13-05,107.19,0.0,0.0,0.0,0.0,0,0,0,0,775223.06,400881.34
Tala-13-06,128.89,0.0,0.0,0.0,0.0,0,0,0,0,898430.3,531186.62
Tala-13-07,81.35,0.0,0.0,0.0,0.0,0,0,0,0,157897.75,104253.66
Tala-13-08,215.68,0.0,0.0,0.0,0.0,0,0,0,0,615312.96,365225.65
Tala-13-09,43.8,0.0,0.0,0.0,0.0,0,0,0,0,575397.32,299042.76
Tala-13-10,235.35,0.0,9058.97,8482.28,8219.06,0,0,0,0,0,0
Tala-13-11,35.94,0.0,200.8,387.8,132.75,0,0,0,0,0,0
Tala-13-12,71.66,0.0,17278.4,21809.08,20661.73,0,0,0,0,0,0
Tala-14-01,86.54,0.0,1769.28,1316.47,1164.7,0,0,0,0,0,0
Tala-14-02,125.05,0.0,367.95,649.95,415.95,0,0,0,0,0,0
Tala-14-03,274.14,0.0,7.7,40.6,30.6,0,0,0,0,859496.48,465400.72
Tala-14-04,310.55,0.0,38.8,47.8,71.6,0,0,0,0,389003.52,215952.52
Tala-14-05,418.09,0.0,70.5,42.3,72.5,0,0,0,0,698351.77,403018.53
Tala-14-06,296.36,0.0,9.2,9.2,23.0,0,0,0,0,883026.16,510733.76
Tala-14-07,219.7,0.0,0.0,0.0,0.0,0,0,0,0,528729.18,303432.42
Tala-14-08,136.85,0.0,0.0,0.0,0.0,0,0,0,0,738361.33,404715.55
Tala-14-09,68.85,0.0,1505.9,2175.45,1980.05,0,0,0,0,142698.88,18552.1
Tala-14-10,142.65,0.0,4402.95,7532.3,5561.25,0,0,0,0,71349.44,9276.05
Tala-14-11,72.4,0.0,5355.53,8232.59,6943.28,0,0,0,0,0,0
Tala-14-12,0.0,0.0,5718.33,11018.2,8059.57,0,0,0,0,0,0
Tala-15-01,56.8,1748.0,1055.6,1580.6,1562.7,0,0,0,0,0,0
Tala-15-02,58.1,254.7,154.35,335.9,255.4,0,0,0,0,0,0
Tala-15-03,129.6,280.75,117.15,349.6,211.55,0,0,0,0,560984.57,299238.85
Tala-15-04,204.15,43.4,70.9,107.35,147.4,0,0,0,0,672470.15,382343.26
