Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Total Cosechado,Total Molido
San Nicolas-10-11,0,0,0,0,0,0,0,0,0,0,0
San Nicolas-10-12,0,0,0,0,0,0,0,0,0,0,0
San Nicolas-11-01,0,0,0,0,0,0,0,0,0,0,0
San Nicolas-11-02,0,0,0,0,0,0,0,0,0,0,0
San Nicolas-11-03,0,0,0,0,0,0,0,0,0,0,0
San Nicolas-11-04,150.75,5.0,134.5,124.0,6.0,3596.0,10688.48,0.0,0.0,117123.31,56982.33
San Nicolas-11-05,0,0,0,0,0,0,0,0,0,55196.64,27598.32
San Nicolas-11-06,0,0,0,0,0,0,0,0,0,0,0
San Nicolas-11-07,0,0,0,0,0,0,0,0,0,0,0
San Nicolas-11-08,0,0,0,0,0,0,0,0,0,0,0
San Nicolas-11-09,0,0,0,0,0,0,0,0,0,0,0
San Nicolas-11-10,0.0,2372.06,746.0,2526.32,359.0,5995.0,3547.5,0.0,0.0,0,0
San Nicolas-11-11,0,0,0,0,0,0,0,0,0,0,0
San Nicolas-11-12,0,0,0,0,0,0,0,0,0,0,0
San Nicolas-12-01,0,0,0,0,0,0,0,0,0,0,0
San Nicolas-12-02,666.25,0.0,336.8,120.0,11.5,2329.0,4774.4,0.0,0.0,169007.06,78669.78
San Nicolas-12-03,200.0,0.0,600.55,33.48,217.9,4678.7,9905.6,0.0,0.0,324010.08,160600.04
San Nicolas-12-04,0.0,0.0,321.1,175.9,306.04,1171.4,2501.8,0.0,0.0,92807.58,46333.79
San Nicolas-12-05,0,0,0,0,0,0,0,0,0,0,0
San Nicolas-12-06,136.9,382.5,484.7,483.6,211.7,6137.5,3632.74,0.0,0.0,68650.7,36589.57
San Nicolas-12-07,276.2,1419.82,12213.45,1065.65,352.7,18412.5,10898.22,0.0,0.0,207777.68,99294.8
San Nicolas-12-08,122.45,614.85,734.6,675.85,665.05,18481.5,11294.72,0.0,0.0,196281.5,97957.06
San Nicolas-12-09,0.0,1359.45,1045.4,41.0,610.9,6160.5,3779.24,0.0,0.0,28901.83,0.0
San Nicolas-12-10,0.0,293.48,706.46,960.7,240.0,23.0,188.0,0.0,0.0,0,0
San Nicolas-12-11,0,0,0,0,0,0,0,0,0,0,0
San Nicolas-12-12,0,0,0,0,0,0,0,0,0,0,0
San Nicolas-13-01,19.8,0.0,1.9,2439.52,0.0,0,0,0,0,0,0
San Nicolas-13-02,33.14,0.0,2.0,857.28,0.0,0,0,0,0,0,0
San Nicolas-13-03,0,0,0,0,0,0,0,0,0,66897.2,33448.6
San Nicolas-13-04,150.0,0.0,1031.55,294.6,384.82,6154.92,14051.36,0.0,0.0,359149.06,177553.28
San Nicolas-13-05,172.6,0.0,994.0,445.3,954.65,3514.2,7505.4,0.0,0.0,273854.48,134921.24
San Nicolas-13-06,172.6,0.0,2182.2,645.9,1516.14,5857.0,12509.0,0.0,0.0,401052.84,195318.42
San Nicolas-13-07,70.0,0.0,1065.49,890.29,1120.59,3514.2,7505.4,0.0,0.0,283061.72,132130.36
San Nicolas-13-08,282.8,0.0,716.65,297.75,339.45,2432.8,5008.35,0.0,0.0,257129.33,118267.72
San Nicolas-13-09,0.0,0.0,132.0,76.5,7.1,1171.4,2501.8,0.0,0.0,51153.46,23882.53
San Nicolas-13-10,0,0,0,0,0,0,0,0,0,0,0
San Nicolas-13-11,0,0,0,0,0,0,0,0,0,0,0
San Nicolas-13-12,0.0,0.0,775.89,728.2,614.45,0,0,0,0,0,0
San Nicolas-14-01,0.0,0.0,34.2,1048.54,258.34,33052.31,45572.89,0.0,0.0,0,0
San Nicolas-14-02,0.0,0.0,0.0,718.42,20.0,34555.96,46317.84,0.0,0.0,0,0
San Nicolas-14-03,0.0,0.0,934.6,1896.24,332.34,31199.91,43053.18,0.0,0.0,192793.68,94472.84
San Nicolas-14-04,0.0,0.0,2252.65,968.12,358.87,10562.88,23795.28,0.0,0.0,370346.24,183965.62
San Nicolas-14-05,30.05,0.0,108.25,117.41,570.54,5281.44,14791.92,0.0,0.0,189028.72,92227.36
San Nicolas-14-06,0.0,0.0,2264.32,366.64,685.37,10562.88,34723.84,0.0,0.0,370611.68,178305.63
San Nicolas-14-07,0.0,0.0,340.79,64.15,231.83,7922.16,26477.88,0.0,0.0,261967.84,121100.95
San Nicolas-14-08,0,0,0,0,0,0,0,0,0,0,0
San Nicolas-14-09,0.0,0.0,3023.22,2739.78,208.76,2640.72,8825.96,0.0,0.0,0,0
San Nicolas-14-10,0.0,0.0,786.76,3240.78,533.34,10562.88,35303.84,0.0,0.0,0,0
San Nicolas-14-11,0.0,0.0,26.15,821.72,0.0,17889.94,47342.38,0.0,0.0,0,0
San Nicolas-14-12,0.0,0.0,514.98,2967.13,546.3,29595.71,44390.41,0.0,0.0,0,0
San Nicolas-15-01,0,0,0,0,0,4507.48,17974.04,0.0,0.0,0,0
San Nicolas-15-02,0,0,0,0,0,4507.48,17974.04,0.0,0.0,0,0
San Nicolas-15-03,0,0,0,0,0,2253.74,8987.02,0.0,0.0,122022.02,60069.36
San Nicolas-15-04,0.0,0.0,1401.9,2844.36,498.51,8033.37,12583.41,0.0,0.0,161682.34,78127.17
San Nicolas-15-05,0.0,0.0,3744.76,4153.55,878.47,13203.6,20844.0,0.0,0.0,515353.24,244112.22
San Nicolas-15-06,0.0,0.0,1158.52,570.01,230.04,10562.88,16705.6,0.0,0.0,346985.76,163222.73
San Nicolas-15-07,0.0,0.0,170.54,196.74,73.35,2640.72,4176.4,0.0,0.0,89419.06,40351.03
San Nicolas-15-08,0,0,0,0,0,0,0,0,0,0,0
San Nicolas-15-09,0,0,0,0,0,0,0,0,0,0,0
San Nicolas-15-10,0.0,4956.25,3391.28,3817.25,1474.83,1113.35,452.9,0.0,0.0,0,0
