Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Total Cosechado,Total Molido
St Clara-10-11,146.05,3473.57,455.3,2281.49,196.85,15900.0,13160.0,0.0,3490.0,0,0
St Clara-10-12,0.0,2388.31,11.6,2216.05,34.8,11600.0,11200.0,0.0,3040.0,0,0
St Clara-11-01,0,0,0,0,0,7200.0,4760.0,0.0,1210.0,0,0
St Clara-11-02,0,0,0,0,0,0,0,0,0,0,0
St Clara-11-03,0,0,0,0,0,0,0,0,0,0,0
St Clara-11-04,207.73,35.65,1.0,226.0,266.79,8850.0,8400.0,0.0,2280.0,191793.32,95896.66
St Clara-11-05,564.89,130.0,265.4,192.0,895.45,14750.0,14000.0,0.0,3800.0,277750.54,135733.77
St Clara-11-06,232.37,796.9,1179.0,709.0,1374.37,10850.0,8600.0,0.0,2280.0,179018.0,86802.0
St Clara-11-07,51.0,2662.0,1994.0,2471.0,4824.0,29250.0,15000.0,0.0,3800.0,3816.0,0.0
St Clara-11-08,0.0,190.0,357.0,0.0,584.0,11000.0,12115.0,0.0,1210.0,66178.0,35046.18
St Clara-11-09,0.0,1535.0,967.0,2996.0,1699.0,28800.0,13960.0,0.0,4840.0,0,0
St Clara-11-10,0,0,0,0,0,0,0,0,0,0,0
St Clara-11-11,0.0,749.0,503.0,1272.0,283.0,21600.0,14280.0,0.0,3630.0,0,0
St Clara-11-12,0,0,0,0,0,0,0,0,0,0,0
St Clara-12-01,0,0,0,0,0,0,0,0,0,0,0
St Clara-12-02,0,0,0,0,0,1515.0,3820.0,0.0,685.0,0,0
St Clara-12-03,0,0,0,0,0,6060.0,15280.0,0.0,2740.0,107479.08,53739.54
St Clara-12-04,0,0,0,0,0,1515.0,3820.0,0.0,685.0,28254.7,14127.35
St Clara-12-05,0,0,0,0,0,0,0,0,0,0,0
St Clara-12-06,0,0,0,0,0,0,0,0,0,0,0
St Clara-12-07,70.0,295.0,235.0,155.0,550.0,21600.0,17580.0,0.0,4350.0,176523.98,88261.99
St Clara-12-08,0.0,235.0,229.0,250.0,245.0,28950.0,27160.0,0.0,6100.0,70209.6,35104.8
St Clara-12-09,85.0,905.0,270.0,665.0,685.0,36400.0,35500.0,20.0,7950.0,0,0
St Clara-12-10,0,0,0,0,0,4500.0,4300.0,20.0,850.0,0,0
St Clara-12-11,0,0,0,0,0,0,0,0,0,0,0
St Clara-12-12,0,0,0,0,0,0,0,0,0,0,0
St Clara-13-01,0.0,0.0,42.0,42.0,42.0,10400.0,14400.0,1120.0,1060.0,0,0
St Clara-13-02,0.0,0.0,10.0,10.0,10.0,10400.0,14400.0,1120.0,1060.0,0,0
St Clara-13-03,0,0,0,0,0,13000.0,18000.0,1400.0,1325.0,71299.18,35649.59
St Clara-13-04,60.0,0.0,440.0,460.0,460.0,7915.0,15060.0,280.0,2620.0,188980.52,93749.26
St Clara-13-05,25.0,0.0,650.0,290.0,625.0,3800.0,7640.0,0.0,1670.0,128758.84,63901.17
St Clara-13-06,95.0,0.0,1675.0,1160.0,1445.0,9500.0,19100.0,0.0,4175.0,326456.88,162962.94
St Clara-13-07,0.0,0.0,750.0,500.0,410.0,7600.0,15280.0,0.0,3340.0,249407.44,124011.72
St Clara-13-08,105.0,0.0,1095.0,855.0,805.0,10000.0,20640.0,0.0,3580.0,254499.24,125007.97
St Clara-13-09,130.0,0.0,1740.0,2230.0,1400.0,15500.0,32500.0,0.0,4775.0,48269.88,23565.29
St Clara-13-10,0.0,0.0,530.0,1300.0,640.0,5000.0,7200.0,560.0,300.0,0,0
St Clara-13-11,0.0,0.0,0.0,695.0,550.0,10100.0,14400.0,1120.0,715.0,0,0
St Clara-13-12,0.0,0.0,0.0,0.0,510.0,13000.0,18000.0,1400.0,1325.0,0,0
St Clara-14-01,100.0,0.0,50.0,124.0,430.0,22560.0,14370.0,195.0,3015.0,0,0
St Clara-14-02,0.0,0.0,0.0,0.0,235.0,22560.0,14370.0,195.0,3015.0,0,0
St Clara-14-03,25.0,0.0,25.0,10.0,60.0,37600.0,23950.0,325.0,5025.0,172290.58,86145.29
St Clara-14-04,10.0,0.0,260.0,160.0,260.0,15320.0,15590.0,905.0,1800.0,250826.9,125413.45
St Clara-14-05,0.0,0.0,65.0,65.0,65.0,10400.0,14400.0,1120.0,1060.0,251432.82,125716.41
St Clara-14-06,95.0,0.0,175.0,175.0,175.0,13650.0,18300.0,1700.0,1655.0,318134.9,159067.45
St Clara-14-07,294.0,0.0,2317.25,1325.0,2413.0,13000.0,15600.0,2320.0,2380.0,250461.72,125230.86
St Clara-14-08,15.0,0.0,1220.0,780.0,1155.0,16250.0,20250.0,2900.0,3125.0,279100.84,139550.42
St Clara-14-09,0.0,0.0,3665.0,2665.0,1655.0,13000.0,19740.0,2320.0,2980.0,26288.0,13144.0
St Clara-14-10,0.0,0.0,0.0,1250.0,690.0,0,0,0,0,0,0
St Clara-14-11,0.0,0.0,0.0,1390.0,830.0,0,0,0,0,0,0
St Clara-14-12,0.0,0.0,0.0,120.0,490.0,0,0,0,0,0,0
St Clara-15-01,210.0,210.0,210.0,210.0,210.0,19000.0,18200.0,0.0,1660.0,0,0
St Clara-15-02,70.0,70.0,70.0,70.0,70.0,19000.0,18200.0,0.0,1660.0,0,0
St Clara-15-03,15.0,15.0,15.0,15.0,15.0,23750.0,22750.0,0.0,2075.0,137785.94,73066.77
