Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Total Cosechado,Total Molido
Queseria-10-11,104,84,50,100,60,99570,23100,0,0,0,0
Queseria-10-12,88,18,60,23,30,125933.5,30490,0,0,0,0
Queseria-11-01,0,0,0,0,0,0,0,0,0,0,0
Queseria-11-02,0,0,0,0,0,0,0,0,0,0,0
Queseria-11-03,0,0,0,0,0,0,0,0,0,0,0
Queseria-11-04,537,500,321,325,273,99570,23100,0,0,245767.84,122883.92
Queseria-11-05,243,1775,2563,1834,1397,165950,38500,0,0,425854.67,206700.14
Queseria-11-06,118,370,554,446,310,66380,15400,0,0,164793.5,81468.46
Queseria-11-07,189,704,1580,727,732,132760,30800,0,0,296452.43,147738.84
Queseria-11-08,169,1040,1710,781,974,99570,23100,0,0,91268.8,38461.37
Queseria-11-09,86,1202,1453,829,621,132760,30800,0,0,0,0
Queseria-11-10,0,190,1459,8613,149,165950,38500,0,0,0,0
Queseria-11-11,0,0,0,4,0,132760,30800,0,0,0,0
Queseria-11-12,0,0,0,0,0,66380,15400,0,0,0,0
Queseria-12-01,0,0,0,0,0,0,0,0,0,0,0
Queseria-12-02,0,0,0,0,0,113135,36270,0,0,359014.42,174893.54
Queseria-12-03,267.5,0,252.5,106,297,46755,20870,0,0,102190.08,51095.04
Queseria-12-04,36,0,161,232.5,224.5,46755,20870,0,0,71861.03,35344.54
Queseria-12-05,0,0,0,0,0,0,0,0,0,0,0
Queseria-12-06,0,0,0,0,0,0,0,0,0,0,0
Queseria-12-07,0,0,0,0,0,99570,23100,0,0,260921.3,130284.8
Queseria-12-08,0,0,0,0,0,132760,30800,0,0,348313.04,169746.51
Queseria-12-09,0,0,0,0,0,33190,7700,0,0,68178.75,30380.35
Queseria-12-10,0,0,0,0,0,0,0,0,0,0,0
Queseria-12-11,0,0,0,0,0,0,0,0,0,0,0
Queseria-12-12,0,0,0,0,0,18880,4750,0,0,0,0
Queseria-13-01,0,0,0,0,0,187020,83480,0,0,0,0
Queseria-13-02,139.6,0,0,50,0,87077.04,14120,0,0,0,0
Queseria-13-03,255.5,0,0,87.1,31,109117.6,17650,0,0,449650.36,222825.18
Queseria-13-04,92.5,0,1790.5,1228.3,1410.7,162088.52,66140,0,0,324405.26,162202.63
Queseria-13-05,51.5,0,1135.6,629.1,1067.6,187020,83480,0,0,398232.62,197532.73
Queseria-13-06,24,0,1925.3,685.5,1167.2,233775,104350,0,0,468963.2,233907.31
Queseria-13-07,100,0,1737.85,1380.4,839.95,187020,83480,0,0,371372.77,184396.12
Queseria-13-08,71.3,0,1442.55,651.65,827.35,187020,83480,0,0,354641.53,177203.02
Queseria-13-09,12,0,1213.2,612,774.4,233775,104350,0,0,418267.01,209133.51
Queseria-13-10,0,0,530.25,657.75,427.75,187020,83480,0,0,63449.59,30101.13
Queseria-13-11,0,0,89,871.5,159,93510,41740,0,0,0,0
Queseria-13-12,10,0,0,10,0,93510,41740,0,0,0,0
Queseria-14-01,103.12,0,0,52.94,0,73000,16400,0,0,0,0
Queseria-14-02,92.14,0,0,54.73,15.29,73000,16400,0,0,20360.5,20340.1
Queseria-14-03,38.8,0,0,51.6,202.03,91250,20500,0,0,369833.5,224988.48
Queseria-14-04,26.3,0,0,19.8,0,83720.56,14690,0,0,414323.54,211747.73
Queseria-14-05,72.37,0,2127.42,1087.47,1909.02,94728.58,21764,0,0,422334.7,211167.35
Queseria-14-06,0,0,2142.39,1326.41,3236.52,126755.1,30390,0,0,516491.2,258245.6
Queseria-14-07,0,0,939.91,404.67,524.56,101404.08,24312,0,0,371745.34,185872.67
Queseria-14-08,21.1,0,1575.33,506.06,791.07,126755.1,30390,0,0,431438.24,215719.12
Queseria-14-09,0,0,974.11,831.65,588.51,76053.06,18234,0,0,168450.92,84225.46
Queseria-14-10,4,0,1318.78,3148.77,854.69,73000,16400,0,0,0,0
Queseria-14-11,7.62,0,421.9,454.28,403.43,91250,20500,0,0,0,0
Queseria-14-12,43.14,0,4.78,200.52,47.2,73000,16400,0,0,0,0
Queseria-15-01,0,0,0,0,0,0,0,0,0,0,0
Queseria-15-02,0,0,0,0,0,0,0,0,0,0,0
Queseria-15-03,0,0,0,0,0,0,0,0,0,0,0
Queseria-15-04,20.66,0,248.25,476,720.89,54750,12300,0,0,285392.99,150734.53
Queseria-15-05,121.24,0,1273.5,720.96,516.76,91250,20500,0,0,431711.99,244869.49
Queseria-15-06,31.31,0,1636.35,330.17,1055.84,73000,16400,0,0,290719.82,155128.75
Queseria-15-07,13.39,0,1857.08,459.09,656.22,73000,16400,0,0,346322.06,185045.93
Queseria-15-08,0,0,1752.39,495.05,961.53,91250,20500,0,0,436734.1,229656.21
Queseria-15-09,0,0,90.55,57.59,176.01,73000,16400,0,0,287027.68,150064.09
Queseria-15-10,0,1374.12,4211.4,8104.14,1777.29,138260,16640,0,0,0,0
Queseria-15-11,0,23.58,95.49,604.66,51.72,172825,20800,0,0,0,0
Queseria-15-12,0,0,0,7.19,0,103695,12480,0,0,0,0
Queseria-16-01,0,0,0,0,0,0,0,0,0,0,0
Queseria-16-02,0,0,0,0,0,0,0,0,0,0,0
Queseria-16-03,0,0,0,0,0,0,0,0,0,0,0
Queseria-16-04,0,0,0,0,0,0,0,0,0,0,0
Queseria-16-05,0,0,0,0,0,0,0,0,0,0,0
Queseria-16-06,0,0,0,0,0,0,0,0,0,0,0
Queseria-16-07,0,0,0,0,0,0,0,0,0,0,0
Queseria-16-08,0,0,0,0,0,0,0,0,0,0,0
Queseria-16-09,0,0,0,0,0,0,0,0,0,0,0
Queseria-16-10,0,0,0,0,0,0,0,0,0,0,0
Queseria-16-11,0,0,0,0,0,0,0,0,0,0,0
Queseria-16-12,0,0,0,0,0,0,0,0,0,0,0
Queseria-17-01,580.81,460.27,0,220.09,103.55,0,0,0,0,0,0
Queseria-17-02,653.63,278.59,0,95.04,89.06,16290.81,0,0,0,64134.1,32067.05
Queseria-17-03,256.4,171.59,142.83,363.82,238.12,65163.24,0,0,0,367179.3,183589.65
Queseria-17-04,306.63,465.14,655.45,511.74,826.4,154550.81,16640,0,0,509709.04,254854.52
Queseria-17-05,334.97,389.51,674.26,264.33,452.87,138260,16640,0,0,405889.36,202944.68
Queseria-17-06,97.69,331.47,1193.46,497.7,914.35,138260,16640,0,0,385529.24,192764.62
Queseria-17-07,52.88,508.55,7777.71,704.77,860.86,172825,20800,0,0,466338.7,233169.35
Queseria-17-08,166.95,232.08,651.49,517.51,619.61,138260,16640,0,0,62114.86,31057.43
