Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Total Cosechado,Total Molido
Juarez-10-11,0,0,0,0,0,0,0,0,0,0,0
Juarez-10-12,0,0,0,0,0,0,0,0,0,0,0
Juarez-11-01,0,0,0,0,0,0,0,0,0,0,0
Juarez-11-02,0,0,0,0,0,0,0,0,0,0,0
Juarez-11-03,0,0,0,0,0,0,0,0,0,0,0
Juarez-11-04,0,0,0,0,0,0,0,0,0,0,0
Juarez-11-05,0,0,0,0,0,0,0,0,0,0,0
Juarez-11-06,0,0,0,0,0,0,0,0,0,0,0
Juarez-11-07,0,0,0,0,0,0,0,0,0,0,0
Juarez-11-08,0,0,0,0,0,0,0,0,0,0,0
Juarez-11-09,0,0,0,0,0,0,0,0,0,0,0
Juarez-11-10,0,0,0,0,0,0,0,0,0,0,0
Juarez-11-11,0,0,0,0,0,0,0,0,0,0,0
Juarez-11-12,0,0,0,0,0,0,0,0,0,0,0
Juarez-12-01,7456.24,33460,17546,42026.24,0,0,29900,0,0,0,0
Juarez-12-02,0,0,0,0,0,0,0,0,0,0,0
Juarez-12-03,0,0,0,0,0,0,0,0,0,0,0
Juarez-12-04,0,0,0,0,0,0,0,0,0,0,0
Juarez-12-05,0,0,0,0,0,0,0,0,0,0,0
Juarez-12-06,0,0,0,0,0,0,0,0,0,89469.32,44734.66
Juarez-12-07,0,0,0,0,0,0,0,0,0,88290.92,44145.46
Juarez-12-08,0,0,0,0,0,0,0,0,0,101410.74,50705.37
Juarez-12-09,0,0,0,0,0,0,0,0,0,202821.48,101410.74
Juarez-12-10,0,0,0,0,0,0,0,0,0,0,0
Juarez-12-11,0,0,0,0,0,0,0,0,0,0,0
Juarez-12-12,0,0,0,0,0,0,0,0,0,0,0
Juarez-13-01,0,0,0,0,0,0,0,0,0,0,0
Juarez-13-02,0,0,0,0,0,0,0,0,0,0,0
Juarez-13-03,0,0,0,0,0,0,0,0,0,0,0
Juarez-13-04,0,0,0,0,0,0,0,0,0,0,0
Juarez-13-05,0,0,0,0,0,0,0,0,0,0,0
Juarez-13-06,0,0,0,0,0,0,0,0,0,116069.6,58034.8
Juarez-13-07,0,0,0,0,0,0,0,0,0,127384.6,63692.3
Juarez-13-08,0,0,3161.72,0,0,485,1840,0,0,496761.2,248380.6
Juarez-13-09,0,0,857.22,1481.54,0,610,5740,0,0,446521.4,223260.7
Juarez-13-10,0,0,0,52.34,0,1500,1460,0,0,0,0
Juarez-13-11,0,0,198.45,164.76,0,1600,2300,0,0,0,0
