Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Total Cosechado,Total Molido
Morelos-10-11,0,0,0,0,0,0,0,0,0,0,0
Morelos-10-12,0.0,105.65,8.9,202.65,0.0,15004.65,20122.95,0.0,0.0,0,0
Morelos-11-01,0,0,0,0,0,0,0,0,0,0,0
Morelos-11-02,0,0,0,0,0,0,0,0,0,0,0
Morelos-11-03,0,0,0,0,0,0,0,0,0,0,0
Morelos-11-04,80.55,112.05,677.55,479.0,203.45,13585.5,16795.5,0.0,0.0,157325.05,78058.4
Morelos-11-05,108.9,431.85,1403.45,949.9,1482.55,22642.5,27992.5,0.0,0.0,268330.6,133104.8
Morelos-11-06,33.3,456.79,1166.55,624.3,624.55,21030.1,22740.7,0.0,0.0,207106.57,103097.66
Morelos-11-07,21.95,419.85,1057.1,233.5,510.55,25003.05,16795.5,0.0,0.0,100646.24,48105.98
Morelos-11-08,0.8,387.7,425.8,299.4,437.7,35107.8,24748.0,0.0,0.0,0,0
Morelos-11-09,0.0,398.7,97.1,221.0,66.5,26469.65,18797.0,0.0,0.0,0,0
Morelos-11-10,0.0,3348.65,433.8,3698.3,0.0,46651.55,40970.65,0.0,0.0,0,0
Morelos-11-11,0.0,736.3,3.0,955.7,0.0,20825.85,20570.35,0.0,0.0,0,0
Morelos-11-12,0.0,0.0,0.0,141.5,0.0,18944.05,16599.15,0.0,0.0,0,0
Morelos-12-01,0,0,0,0,0,0,0,0,0,0,0
Morelos-12-02,0,0,0,0,0,0,0,0,0,0,0
Morelos-12-03,0,0,0,0,0,0,0,0,0,0,0
Morelos-12-04,0,0,0,0,0,0,0,0,0,0,0
Morelos-12-05,0,0,0,0,0,0,0,0,0,0,0
Morelos-12-06,45.7,102.45,463.5,207.5,45.0,7129.35,5696.45,0.0,0.0,54494.4,26890.8
Morelos-12-07,0,0,0,0,0,0,0,0,0,0,0
Morelos-12-08,0,0,0,0,0,0,0,0,0,0,0
Morelos-12-09,0,0,0,0,0,0,0,0,0,0,0
Morelos-12-10,0.0,819.55,296.75,1580.2,0.0,13171.15,7603.05,0.0,0.0,0,0
Morelos-12-11,0,0,0,0,0,0,0,0,0,0,0
Morelos-12-12,0,0,0,0,0,0,0,0,0,0,0
Morelos-13-01,0.0,0.0,123.15,121.0,0.0,21751.7,485.3,0.0,0.0,0,0
Morelos-13-02,0,0,0,0,0,0,0,0,0,0,0
Morelos-13-03,0,0,0,0,0,0,0,0,0,0,0
Morelos-13-04,0,0,0,0,0,0,0,0,0,0,0
Morelos-13-05,0,0,0,0,0,0,0,0,0,0,0
Morelos-13-06,0.0,0.0,142.35,44.0,102.9,7225.95,5893.5,0.0,0.0,57514.48,27866.39
Morelos-13-07,0,0,0,0,0,0,0,0,0,0,0
Morelos-13-08,0,0,0,0,0,0,0,0,0,0,0
Morelos-13-09,0,0,0,0,0,0,0,0,0,0,0
Morelos-13-10,0.0,0.0,123.15,121.0,0.0,7860.25,242.65,0.0,0.0,0,0
Morelos-13-11,0,0,0,0,0,0,0,0,0,0,0
Morelos-13-12,0.0,0.0,369.45,363.0,0.0,29910.0,727.95,0.0,0.0,0,0
Morelos-14-01,0.0,0.0,0.0,197.0,0.0,48194.6,36962.8,0.0,0.0,0,0
Morelos-14-02,0.0,0.0,0.0,98.5,0.0,48194.6,36962.8,0.0,0.0,0,0
Morelos-14-03,423.15,0.0,3.1,3.1,0.0,60243.25,46203.5,0.0,0.0,0,0
Morelos-14-04,75.7,0.0,3.1,3.1,0.0,12048.65,9240.7,0.0,0.0,54959.68,27479.84
Morelos-14-05,0,0,0,0,0,0,0,0,0,0,0
Morelos-14-06,0,0,0,0,0,0,0,0,0,0,0
Morelos-14-07,0,0,0,0,0,0,0,0,0,0,0
Morelos-14-08,0,0,0,0,0,0,0,0,0,0,0
Morelos-14-09,0,0,0,0,0,0,0,0,0,0,0
Morelos-14-10,0,0,0,0,0,3016.9,3836.75,0.0,0.0,0,0
Morelos-14-11,0.0,0.0,0.0,807.7,0.0,41906.5,36128.8,0.0,0.0,0,0
Morelos-14-12,0.0,0.0,0.0,447.4,0.0,47569.75,36962.8,0.0,0.0,0,0
Morelos-15-01,0.0,628.6,0.3,691.05,20.9,42336.07,32882.48,0.0,0.0,0,0
Morelos-15-02,41.95,20.45,0.8,106.9,0.0,43144.92,32882.48,0.0,0.0,0,0
Morelos-15-03,177.75,46.8,0.0,0.0,0.0,21579.16,16441.24,0.0,0.0,0,0
Morelos-15-04,301.35,23.4,12.7,7.6,0.0,46935.53,35942.72,0.0,0.0,235841.2,117431.35
Morelos-15-05,156.45,0.0,544.75,132.2,136.55,60243.25,46203.5,0.0,0.0,266111.52,132678.26
Morelos-15-06,38.8,0.0,741.0,287.0,142.05,51405.5,36962.8,0.0,0.0,143670.67,68893.81
Morelos-15-07,7.9,0.0,753.3,558.65,434.15,64357.15,36962.8,0.0,0.0,226922.12,111184.01
Morelos-15-08,15.7,0.0,1035.4,1048.05,922.65,98443.95,46203.5,0.0,0.0,273477.68,134801.6
Morelos-15-09,0.0,0.0,580.45,484.75,561.55,88957.65,44803.4,0.0,0.0,43299.47,19982.19
Morelos-15-10,0.0,1670.05,520.7,1871.8,26.95,33103.32,32882.48,0.0,0.0,0,0
Morelos-15-11,0.0,2081.25,451.15,1854.55,123.85,44744.8,41103.1,0.0,0.0,0,0
Morelos-15-12,0.0,1608.4,60.0,1231.25,0.0,39364.47,32882.48,0.0,0.0,0,0
Morelos-16-01,16.1,650.85,0.3,391.75,0.0,7676.25,7626.25,0.0,0.0,0,0
Morelos-16-02,342.85,191.2,2.7,41.5,0.0,6141.0,6101.0,0.0,0.0,0,0
Morelos-16-03,549.55,270.0,42.35,31.1,2.85,5779.2,6152.85,0.0,0.0,85414.52,42390.76
Morelos-16-04,230.2,91.2,77.7,18.5,12.3,34014.34,26238.96,0.0,0.0,235569.51,116600.58
Morelos-16-05,208.45,122.15,652.65,171.35,493.65,53947.9,41103.1,0.0,0.0,291557.33,142257.29
Morelos-16-06,43.7,264.0,492.05,177.95,474.85,31191.16,32882.48,0.0,0.0,212597.31,104763.03
Morelos-16-07,88.05,375.85,820.7,316.55,758.6,7512.25,7626.25,0.0,0.0,269165.85,132752.75
Morelos-16-08,3.8,147.9,272.4,236.9,171.25,4507.35,4575.75,0.0,0.0,156043.42,76111.71
Morelos-16-09,0,0,0,0,0,0,0,0,0,0,0
Morelos-16-10,0.0,2052.15,428.45,1660.15,0.0,6141.0,6101.0,0.0,0.0,0,0
Morelos-16-11,0.0,4135.55,583.5,3827.25,0.0,6141.0,6101.0,0.0,0.0,0,0
Morelos-16-12,0.0,1883.7,471.85,1626.2,19.25,6141.0,6101.0,0.0,0.0,0,0
Morelos-17-01,0.0,590.0,395.9,701.4,102.75,0,0,0,0,0,0
Morelos-17-02,683.35,330.0,2.1,3.8,3.6,0,0,0,0,0,0
Morelos-17-03,487.4,172.25,10.0,13.0,5.0,3276.6,14.4,0.0,0.0,144039.66,71063.78
Morelos-17-04,275.55,117.95,435.1,124.8,391.4,6955.45,6308.4,0.0,0.0,230263.43,112827.14
Morelos-17-05,67.35,182.7,1017.9,205.15,321.5,7384.0,6308.4,0.0,0.0,210999.03,102922.39
Morelos-17-06,29.75,352.35,701.35,338.3,527.1,8218.3,6308.4,0.0,0.0,225279.36,108970.96
Morelos-17-07,50.15,629.8,1079.85,553.19,827.15,11235.41,7885.5,0.0,0.0,281938.82,135505.03
Morelos-17-08,5.8,237.85,548.35,360.7,104.6,9123.92,6308.4,0.0,0.0,68722.33,31689.84
Morelos-17-09,0,0,0,0,0,9123.92,6308.4,0.0,0.0,0,0
Morelos-17-10,18.1,5689.7,2151.75,4785.05,520.3,3304.76,2733.1,0.0,0.0,0,0
Morelos-17-11,3.5,3482.95,517.8,2045.8,0.0,0,0,0,0,0,0
Morelos-17-12,0.0,1240.15,0.0,217.6,0.0,0,0,0,0,0,0
Morelos-18-01,0.0,1150.93,185.0,1635.9,0.0,3107.0,364.6,0.0,0.0,0,0
Morelos-18-02,0.0,0.0,0.0,0.0,0.0,3107.0,364.6,0.0,0.0,143.19,0.0
Morelos-18-03,233.95,67.1,2.1,2.1,0.0,3107.0,364.6,0.0,0.0,76177.18,28136.74
Morelos-18-04,398.8,286.5,417.7,129.7,151.2,6468.4,203.9,0.0,0.0,282679.09,136413.6
Morelos-18-05,297.04,279.7,728.75,426.6,596.7,6553.2,28.8,0.0,0.0,222362.16,106567.48
Morelos-18-06,191.85,265.7,805.99,375.99,471.89,6553.2,115.8,0.0,0.0,227219.0,110319.32
Morelos-18-07,24.3,252.75,787.5,347.19,771.25,8191.5,471.0,0.0,0.0,278328.94,135499.72
Morelos-18-08,3.35,599.1,767.05,463.15,242.85,6553.2,376.8,0.0,0.0,330786.22,156419.81
Morelos-18-09,0.0,877.14,751.25,459.65,775.7,8191.5,471.0,0.0,0.0,452832.0,213325.75
Morelos-18-10,0.0,1642.32,782.75,1118.9,132.0,1638.3,94.2,0.0,0.0,90566.4,42665.15
Morelos-18-11,0.0,3592.5,65.4,3996.55,0.0,146.8,2.6,0.0,0.0,0,0
Morelos-18-12,0.0,5740.05,0.0,3191.0,11.35,2190.75,170.1,0.0,0.0,0,0
Morelos-19-01,0.0,1434.92,0.0,554.55,0.0,0,0,0,0,0,0
Morelos-19-02,94.7,230.0,0.0,36.2,0.0,0,0,0,0,0,0
Morelos-19-03,502.2,220.8,0.0,0.0,0.0,0,0,0,0,118013.2,53756.6
Morelos-19-04,418.8,171.7,525.45,55.0,296.4,2330.25,273.45,0.0,0.0,220957.27,108110.62
Morelos-19-05,377.15,211.3,572.0,115.1,618.4,3107.0,364.6,0.0,0.0,236621.46,113390.01
Morelos-19-06,174.45,711.85,1322.65,322.8,854.35,3883.75,455.75,0.0,0.0,248364.48,124016.04
Morelos-19-07,37.0,327.57,671.31,305.3,944.3,3107.0,364.6,0.0,0.0,221490.02,110745.01
Morelos-19-08,18.1,366.8,561.5,285.2,581.15,3107.0,364.6,0.0,0.0,215746.82,107873.41
Morelos-19-09,10.3,838.25,770.8,259.25,786.85,3883.75,455.75,0.0,0.0,123104.03,60229.84
Morelos-19-10,0,0,0,0,0,776.75,91.15,0.0,0.0,0,0
