Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Total Cosechado,Total Molido
Pujiltic-10-11,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-10-12,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-11-01,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-11-02,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-11-03,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-11-04,0,926.1,1851,1824.29,1617.42,0,0,0,0,358027.9,179013.95
Pujiltic-11-05,0,3158.8,1670.2,2983.57,2458.05,0,0,0,0,591675.08,295837.54
Pujiltic-11-06,0,2836.53,1514.73,2766.11,2185.06,0,0,0,0,495754.36,247877.18
Pujiltic-11-07,0,1250.75,766,1267.06,1273.03,0,0,0,0,248559.18,124279.59
Pujiltic-11-08,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-11-09,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-11-10,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-11-11,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-11-12,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-12-01,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-12-02,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-12-03,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-12-04,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-12-05,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-12-06,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-12-07,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-12-08,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-12-09,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-12-10,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-12-11,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-12-12,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-13-01,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-13-02,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-13-03,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-13-04,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-13-05,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-13-06,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-13-07,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-13-08,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-13-09,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-13-10,1,0,1080,212.74,775.22,0,0,45,3,0,0
Pujiltic-13-11,0,0,290.84,0,200,0,0,60,4,0,0
Pujiltic-13-12,0,0,96.49,128.5,353.26,0,0,45,3,0,0
Pujiltic-14-01,14.7,0,1,5.35,3.35,0,0,0,0,0,0
Pujiltic-14-02,73.6,0,100,29.2,271.15,0,0,0,0,268828.28,133998.95
Pujiltic-14-03,533.3,0,800.43,1711.6,3327.76,0,0,0,0,614975.79,305265.81
Pujiltic-14-04,96.92,0,6,545.42,565.92,0,0,0,0,99566.35,49379.34
Pujiltic-14-05,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-14-06,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-14-07,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-14-08,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-14-09,0,0,0,0,0,0,0,0,0,0,0
Pujiltic-14-10,0,0,1542.62,424.59,440.67,0,0,0,0,0,0
Pujiltic-14-11,52.85,0,3.5,476.75,499.35,0,0,0,0,0,0
Pujiltic-14-12,38.86,0,1.75,46.61,38.61,0,0,0,0,0,0
Pujiltic-15-01,2,0.25,0,0.75,0.75,169542.82,0,0,0,0,0
Pujiltic-15-02,90.44,1.5,0,33.64,104.89,171914.24,0,0,0,261403.22,130430.73
Pujiltic-15-03,321.36,46.12,130.46,434.87,1432.89,214892.8,0,0,0,619419.33,308236.77
Pujiltic-15-04,285.3,6.06,58.85,2454.88,2242.44,42978.56,0,0,0,472588.13,235088.63
Pujiltic-15-05,129.25,0,126.45,3055.05,2801.72,0,0,0,0,649629.73,324331.32
Pujiltic-15-06,12.05,0,158.25,2324.1,2020.05,0,0,0,0,517852.06,258873.74
Pujiltic-15-07,0,0,127.75,2912.57,2412.38,0,0,0,0,431614.36,215807.18
Pujiltic-15-08,85.24,0,103.5,2974.86,3285.49,0,0,0,0,324700.23,161959.43
Pujiltic-15-09,9,0,0,525.68,741.73,0,0,0,0,165,0
Pujiltic-15-10,10.05,813.26,90,365.55,10.05,0,0,0,0,0,0
Pujiltic-15-11,10.67,38.76,60,83.42,10.67,37050,0,0,0,0,0
Pujiltic-15-12,47.94,0.45,0.45,22.84,24.64,160035.71,0,0,0,0,0
