Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Total Cosechado,Total Molido
Providencia-10-11,0,0,0,0,0,0,0,0,0,0,0
Providencia-10-12,0.0,838.26,2343.28,1155.79,0.0,1072.0,1200.0,40.0,500.0,0,0
Providencia-11-01,0,0,0,0,0,490.0,300.0,10.0,125.0,0,0
Providencia-11-02,0,0,0,0,0,0,0,0,0,0,0
Providencia-11-03,0,0,0,0,0,0,0,0,0,0,0
Providencia-11-04,0.0,0.0,80.0,50.0,0.0,804.0,900.0,30.0,375.0,225067.23,127752.0
Providencia-11-05,11.0,40.0,1372.0,20.0,733.19,1340.0,1500.0,50.0,625.0,404369.44,204228.36
Providencia-11-06,0.0,0.0,1219.51,80.42,691.99,1072.0,1200.0,40.0,500.0,276768.1,121227.96
Providencia-11-07,0.0,300.0,1080.66,448.18,231.47,804.0,900.0,30.0,375.0,182138.29,86407.64
Providencia-11-08,0.0,207.26,643.44,737.01,1219.61,1072.0,1200.0,40.0,500.0,0,0
Providencia-11-09,0.0,1288.35,429.81,1233.51,0.0,1072.0,1200.0,40.0,500.0,0,0
Providencia-11-10,208.2,10097.27,3821.72,8377.65,0.0,2006.0,1500.0,50.0,625.0,0,0
Providencia-11-11,106.4,960.73,527.5,533.35,0.0,1960.0,1200.0,40.0,500.0,0,0
Providencia-11-12,302.8,491.58,104.76,157.4,0.0,1470.0,900.0,30.0,375.0,0,0
Providencia-12-01,141.45,26.1,89.0,11.5,0.0,0,0,0,0,3857.15,0.0
Providencia-12-02,52.5,2.0,28.3,40.7,0.0,0,0,0,0,577.5,0.0
Providencia-12-03,32.5,5.4,138.27,16.5,4.69,0,0,0,0,237452.86,121779.45
Providencia-12-04,0.0,0.0,198.27,3.0,0.0,0,0,0,0,66489.42,33590.01
Providencia-12-05,0,0,0,0,0,0,0,0,0,0,0
Providencia-12-06,14.0,0.0,133.55,178.5,0.0,490.0,300.0,10.0,125.0,73525.36,34946.44
Providencia-12-07,12.8,323.28,267.23,472.1,0.0,980.0,600.0,20.0,250.0,94970.34,47684.03
Providencia-12-08,38.5,2100.16,4963.88,3100.0,949.12,1960.0,1200.0,40.0,500.0,0,0
Providencia-12-09,94.03,1315.82,657.38,875.22,326.31,1470.0,900.0,30.0,375.0,0,0
Providencia-12-10,164.4,3486.9,341.04,3983.13,3.0,0,0,0,0,0,0
Providencia-12-11,323.8,2022.19,1479.34,2590.03,141.16,0,0,0,0,0,0
Providencia-12-12,135.6,214.28,324.28,468.34,26.18,0,0,0,0,0,0
Providencia-13-01,45.0,0.0,18.5,11.2,0.0,7987.04,2503.92,0.0,0.0,0,0
Providencia-13-02,36.56,0.0,11.75,18.0,0.0,7987.04,2503.92,0.0,0.0,214.91,0.0
Providencia-13-03,26.22,0.0,9.1,9.37,0.0,9983.8,3129.9,0.0,0.0,202254.06,102772.23
Providencia-13-04,5.0,0.0,234.26,10.5,110.7,1996.76,625.98,0.0,0.0,307361.1,158795.74
Providencia-13-05,14.0,24.52,1194.82,357.54,712.28,0,0,0,0,305947.58,164631.9
Providencia-13-06,0.0,278.95,1058.02,456.16,452.9,0,0,0,0,384122.96,185272.51
Providencia-13-07,0.0,37.45,1611.22,574.72,632.75,0,0,0,0,288356.66,144214.04
Providencia-13-08,1.8,13.33,752.45,1015.2,59.01,0,0,0,0,186725.16,74826.71
Providencia-13-09,42.5,209.02,450.15,569.61,21.49,0,0,0,0,33888.56,24115.24
Providencia-13-10,70.7,0.0,348.75,3037.5,1716.0,0,0,0,0,0,0
Providencia-13-11,31.75,0.0,122.65,19730.95,507.86,4169.54,1332.59,0.0,0.0,0,0
Providencia-13-12,45.5,0.0,123.32,2067.99,42.99,8881.63,2563.86,0.0,0.0,0,0
Providencia-14-01,12.61,0.0,0.0,3.64,0.0,12662.08,3661.16,0.0,0.0,0,0
Providencia-14-02,85.16,0.0,17.01,6.6,0.0,12950.28,3661.16,0.0,0.0,0,0
Providencia-14-03,20.1,0.0,602.04,13.84,13.0,16187.85,4576.45,0.0,0.0,406454.56,194418.55
Providencia-14-04,2.0,0.0,989.65,1.02,226.07,9227.85,2793.23,0.0,0.0,330471.74,161207.07
Providencia-14-05,4.65,0.0,1434.67,214.02,4590.58,7987.04,2503.92,0.0,0.0,333138.1,171794.49
Providencia-14-06,6.0,0.0,1385.79,364.37,1194.56,9983.8,3129.9,0.0,0.0,416742.7,215214.93
Providencia-14-07,1.5,0.0,278.46,7.01,171.02,7987.04,2503.92,0.0,0.0,320359.88,158340.44
Providencia-14-08,122.29,0.0,1326.52,1952.37,0.0,9983.8,3129.9,0.0,0.0,54425.88,24211.53
Providencia-14-09,0.0,0.0,0.0,978.37,0.0,7987.04,2503.92,0.0,0.0,0,0
Providencia-14-10,0.0,0.0,1201.08,7911.15,0.0,1545.32,328.67,0.0,0.0,0,0
Providencia-14-11,50.63,0.0,145.17,616.78,0.0,12390.94,2421.43,0.0,0.0,0,0
Providencia-14-12,0.0,0.0,6.92,382.31,0.0,12662.08,3661.16,0.0,0.0,0,0
Providencia-15-01,81.03,23.5,16.0,47.86,0.0,3309.36,0.0,0.0,0.0,891.33,0.0
Providencia-15-02,29.02,2.0,1.0,15.3,0.0,3309.36,0.0,0.0,0.0,319.22,0.0
