Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Total Cosechado,Total Molido
Alianza-10-11,0,0,0,0,0,0,0,0,0,0,0
Alianza-10-12,0,0,0,0,0,0,0,0,0,0,0
Alianza-11-01,0.0,122.62,12.22,805.57,0.0,619.92,0.0,0.0,0.0,0,0
Alianza-11-02,0,0,0,0,0,0,0,0,0,0,0
Alianza-11-03,0,0,0,0,0,0,0,0,0,0,0
Alianza-11-04,0.0,0.0,728.14,0.0,124.49,1765.4,0.0,0.0,0.0,185094.32,91600.0
Alianza-11-05,0.0,43.34,1181.93,88.43,286.99,1789.8,0.0,0.0,0.0,183452.6,91330.0
Alianza-11-06,0,0,0,0,0,0,0,0,0,0,0
Alianza-11-07,0.0,227.72,2045.92,975.42,990.07,4042.6,0.0,0.0,0.0,276567.06,140466.04
Alianza-11-08,0.0,156.53,634.51,180.55,346.15,1010.65,0.0,0.0,0.0,0,0
Alianza-11-09,0.0,79.55,682.91,176.07,411.49,1150.07,0.0,0.0,0.0,0,0
Alianza-11-10,0.0,3552.34,65.23,837.09,0.0,2300.14,0.0,0.0,0.0,0,0
Alianza-11-11,0.0,1968.37,670.6,4525.64,0.0,929.88,0.0,0.0,0.0,0,0
Alianza-11-12,0.0,827.01,92.65,3539.33,9.0,1549.8,0.0,0.0,0.0,0,0
Alianza-12-01,0,0,0,0,0,0,0,0,0,0,0
Alianza-12-02,0,0,0,0,0,0,0,0,0,0,0
Alianza-12-03,0,0,0,0,0,0,0,0,0,0,0
Alianza-12-04,0,0,0,0,0,0,0,0,0,0,0
Alianza-12-05,0,0,0,0,0,0,0,0,0,0,0
Alianza-12-06,0.0,218.18,446.61,268.25,5.0,41814.05,0.0,0.0,0.0,89802.94,44079.33
Alianza-12-07,0.0,1256.16,3409.37,2830.69,1077.28,83628.1,0.0,0.0,0.0,138583.28,68998.0
Alianza-12-08,0.0,1116.47,1399.26,3736.4,1327.99,167256.2,0.0,0.0,0.0,0,0
Alianza-12-09,0.0,247.14,1203.85,3703.07,357.8,125403.71,0.0,0.0,0.0,0,0
Alianza-12-10,0.0,1230.87,482.39,1438.41,47.86,125326.83,0.0,0.0,0.0,0,0
Alianza-12-11,0.0,1057.88,6.88,2391.74,0.0,167102.44,0.0,0.0,0.0,0,0
Alianza-12-12,0.0,51.59,0.0,1690.38,0.0,125326.83,0.0,0.0,0.0,0,0
Alianza-13-01,0.0,0.0,0.0,74.0,0.0,0,0,0,0,0,0
Alianza-13-02,0.0,0.0,0.0,61.0,0.0,0,0,0,0,0,0
Alianza-13-03,0.0,0.0,18.0,37.0,0.0,0,0,0,0,161493.0,80480.0
Alianza-13-04,0.0,0.0,108.0,13.0,0.0,0,0,0,0,0,0
Alianza-13-05,0.0,0.0,1546.77,261.51,715.7,0,0,0,0,362448.32,180400.0
Alianza-13-06,0.0,0.0,1198.83,474.56,894.16,0,0,0,0,407821.12,203420.0
Alianza-13-07,0.0,0.0,1945.05,541.26,983.7,0,0,0,0,327730.6,163850.0
Alianza-13-08,0.0,0.0,290.7,772.8,558.0,0,0,0,0,200280.0,100140.0
Alianza-13-09,0.0,0.0,3923.81,541.64,163.28,0,0,0,0,403218.0,201609.0
Alianza-13-10,0.0,0.0,712.7,507.9,542.86,0,0,0,0,0,0
Alianza-13-11,0.0,0.0,161.6,1327.4,0.0,0,0,0,0,0,0
Alianza-13-12,0.0,0.0,0.0,802.0,0.0,0,0,0,0,0,0
Alianza-14-01,132.0,0.0,2702.0,3108.0,23.0,50164.0,10704.0,0.0,0.0,0,0
Alianza-14-02,0.0,0.0,0.0,19.64,0.0,50164.0,10704.0,0.0,0.0,106480.0,53240.0
Alianza-14-03,203.08,0.0,304.0,39.28,0.0,62705.0,13380.0,0.0,0.0,371269.12,184416.0
Alianza-14-04,23.64,0.0,228.1,0.0,0.0,12541.0,2676.0,0.0,0.0,344131.68,172895.0
Alianza-14-05,0.0,0.0,643.0,114.0,180.0,0,0,0,0,267148.0,133400.0
Alianza-14-06,0.0,0.0,1553.0,380.0,168.0,0,0,0,0,431620.0,215810.0
Alianza-14-07,0.0,0.0,1229.0,364.0,345.0,0,0,0,0,319020.0,159510.0
Alianza-14-08,0.0,0.0,2420.0,891.0,371.0,0,0,0,0,428900.0,214450.0
Alianza-14-09,0.0,0.0,373.0,684.0,2.0,0,0,0,0,179680.0,89840.0
Alianza-14-10,0.0,0.0,510.0,818.0,0.0,0,0,0,0,40270.0,20135.0
Alianza-14-11,0.0,0.0,2924.0,2904.0,1788.0,0,0,0,0,0,0
Alianza-14-12,33.0,0.0,1092.0,4151.0,0.0,37527.0,8028.0,0.0,0.0,0,0
Alianza-15-01,474.2,250.51,2616.72,2381.49,406.91,407012.0,40000.0,0.0,0.0,0,0
Alianza-15-02,279.48,1.17,0.0,0.0,0.0,407012.0,40000.0,0.0,0.0,154637.06,76406.55
Alianza-15-03,129.67,0.0,141.04,0.0,0.0,508765.0,50000.0,0.0,0.0,389406.04,193925.0
Alianza-15-04,256.47,0.0,1324.1,0.0,0.0,126835.0,15352.0,0.0,0.0,255639.64,126281.0
Alianza-15-05,157.21,0.0,1865.74,53.14,33.19,91049.0,18098.0,0.0,0.0,415726.52,206920.0
Alianza-15-06,137.53,0.0,1530.51,88.86,104.0,106852.0,20140.0,0.0,0.0,267650.36,133000.0
Alianza-15-07,19.94,0.0,1320.46,688.01,216.62,106852.0,20140.0,0.0,0.0,346819.28,173290.0
